#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
2876156	14254602	5033	4383889	111072	G128_gp01ab_nsp4	RP11-344N10.1	nsp4ab	P4HA1	ORF1ab|nsp4|rep|1AB|MERS-CoV nsp4|orf1ab-nsp4|orf1ab-nsp4ab|nsp4ab|R1AB_CVEMC|PRO_0000422442	P4HA	Affinity Capture-MS	physical	Gordon DE (2020)	PUBMED:33060197	1335626	9606	High Throughput	0.90323	-	High confidence interactions were identified using a two step filtering process with the final criteria including a MiST score >= 0.6, SAINTexpress BFDR =< 0.05 and average spectral counts >= 2. The MiST score is provided in the score column.	-	BIOGRID	K9N7C7	-	YP_009047216	P13674	Q5VSQ6	NP_000908|NP_001136068|NP_001017962|NP_001136067	-	-	-	-	-	-	Middle-East Respiratory Syndrome-related Coronavirus	Homo sapiens
2876157	14254602	3998	4383889	110185	G128_gp01ab_nsp4	-	nsp4ab	LMAN1	ORF1ab|nsp4|rep|1AB|MERS-CoV nsp4|orf1ab-nsp4|orf1ab-nsp4ab|nsp4ab|R1AB_CVEMC|PRO_0000422442	ERGIC-53|ERGIC53|F5F8D|FMFD1|MCFD1|MR60|gp58	Affinity Capture-MS	physical	Gordon DE (2020)	PUBMED:33060197	1335626	9606	High Throughput	0.76853	-	High confidence interactions were identified using a two step filtering process with the final criteria including a MiST score >= 0.6, SAINTexpress BFDR =< 0.05 and average spectral counts >= 2. The MiST score is provided in the score column.	-	BIOGRID	K9N7C7	-	YP_009047216	P49257	A0A024R2A7	NP_005561	-	-	-	-	-	-	Middle-East Respiratory Syndrome-related Coronavirus	Homo sapiens
2876158	14254602	6786	4383889	112662	G128_gp01ab_nsp4	-	nsp4ab	STIM1	ORF1ab|nsp4|rep|1AB|MERS-CoV nsp4|orf1ab-nsp4|orf1ab-nsp4ab|nsp4ab|R1AB_CVEMC|PRO_0000422442	D11S4896E|GOK|IMD10|STRMK|TAM|TAM1	Affinity Capture-MS	physical	Gordon DE (2020)	PUBMED:33060197	1335626	9606	High Throughput	0.97869	-	High confidence interactions were identified using a two step filtering process with the final criteria including a MiST score >= 0.6, SAINTexpress BFDR =< 0.05 and average spectral counts >= 2. The MiST score is provided in the score column.	-	BIOGRID	K9N7C7	-	YP_009047216	Q13586	G0XQ39	NP_003147|NP_001264891|NP_001264890|NP_001369496|NP_001369499|NP_001369498|NP_001369506|NP_001369505|NP_001369504|NP_001369510|NP_001369497|NP_001369500	-	-	-	-	-	-	Middle-East Respiratory Syndrome-related Coronavirus	Homo sapiens
2876159	14254602	25870	4383889	117386	G128_gp01ab_nsp4	PSEC0171	nsp4ab	SUMF2	ORF1ab|nsp4|rep|1AB|MERS-CoV nsp4|orf1ab-nsp4|orf1ab-nsp4ab|nsp4ab|R1AB_CVEMC|PRO_0000422442	pFGE	Affinity Capture-MS	physical	Gordon DE (2020)	PUBMED:33060197	1335626	9606	High Throughput	0.99115	-	High confidence interactions were identified using a two step filtering process with the final criteria including a MiST score >= 0.6, SAINTexpress BFDR =< 0.05 and average spectral counts >= 2. The MiST score is provided in the score column.	-	BIOGRID	K9N7C7	-	YP_009047216	Q8NBJ7	A0A024RDK8	NP_001139805|NP_056226|NP_001123541|NP_001035934|NP_001035935	-	-	-	-	-	-	Middle-East Respiratory Syndrome-related Coronavirus	Homo sapiens
2876160	14254602	163590	4383889	127870	G128_gp01ab_nsp4	RP11-12M5.5	nsp4ab	TOR1AIP2	ORF1ab|nsp4|rep|1AB|MERS-CoV nsp4|orf1ab-nsp4|orf1ab-nsp4ab|nsp4ab|R1AB_CVEMC|PRO_0000422442	IFRG15|LULL1|NET9	Affinity Capture-MS	physical	Gordon DE (2020)	PUBMED:33060197	1335626	9606	High Throughput	0.7969	-	High confidence interactions were identified using a two step filtering process with the final criteria including a MiST score >= 0.6, SAINTexpress BFDR =< 0.05 and average spectral counts >= 2. The MiST score is provided in the score column.	-	BIOGRID	K9N7C7	-	YP_009047216	Q8NFQ8|Q9H496	A0A024R957	NP_001336863|NP_001336864|NP_001336865|NP_001336866|NP_659471|NP_001186189|NP_071742	-	-	-	-	-	-	Middle-East Respiratory Syndrome-related Coronavirus	Homo sapiens
2876161	14254602	10026	4383889	115343	G128_gp01ab_nsp4	RP4-564M11.1	nsp4ab	PIGK	ORF1ab|nsp4|rep|1AB|MERS-CoV nsp4|orf1ab-nsp4|orf1ab-nsp4ab|nsp4ab|R1AB_CVEMC|PRO_0000422442	GPI8	Affinity Capture-MS	physical	Gordon DE (2020)	PUBMED:33060197	1335626	9606	High Throughput	0.82887	-	High confidence interactions were identified using a two step filtering process with the final criteria including a MiST score >= 0.6, SAINTexpress BFDR =< 0.05 and average spectral counts >= 2. The MiST score is provided in the score column.	-	BIOGRID	K9N7C7	-	YP_009047216	Q92643	-	NP_005473	-	-	-	-	-	-	Middle-East Respiratory Syndrome-related Coronavirus	Homo sapiens
2876162	14254602	51604	4383889	119633	G128_gp01ab_nsp4	CGI-06	nsp4ab	PIGT	ORF1ab|nsp4|rep|1AB|MERS-CoV nsp4|orf1ab-nsp4|orf1ab-nsp4ab|nsp4ab|R1AB_CVEMC|PRO_0000422442	MCAHS3|NDAP|PNH2	Affinity Capture-MS	physical	Gordon DE (2020)	PUBMED:33060197	1335626	9606	High Throughput	0.70908	-	High confidence interactions were identified using a two step filtering process with the final criteria including a MiST score >= 0.6, SAINTexpress BFDR =< 0.05 and average spectral counts >= 2. The MiST score is provided in the score column.	-	BIOGRID	K9N7C7	-	YP_009047216	Q969N2	F6W983|B7Z1N3	NP_001171658|NP_001171659|NP_057021|NP_001171657	-	-	-	-	-	-	Middle-East Respiratory Syndrome-related Coronavirus	Homo sapiens
2876163	14254602	94005	4383889	125082	G128_gp01ab_nsp4	UNQ1873/PRO4316	nsp4ab	PIGS	ORF1ab|nsp4|rep|1AB|MERS-CoV nsp4|orf1ab-nsp4|orf1ab-nsp4ab|nsp4ab|R1AB_CVEMC|PRO_0000422442	-	Affinity Capture-MS	physical	Gordon DE (2020)	PUBMED:33060197	1335626	9606	High Throughput	0.68372	-	High confidence interactions were identified using a two step filtering process with the final criteria including a MiST score >= 0.6, SAINTexpress BFDR =< 0.05 and average spectral counts >= 2. The MiST score is provided in the score column.	-	BIOGRID	K9N7C7	-	YP_009047216	Q96S52	Q8NBL9|Q96IR5	NP_149975	-	-	-	-	-	-	Middle-East Respiratory Syndrome-related Coronavirus	Homo sapiens
2876164	14254602	23060	4383890	116695	G128_gp01ab_nsp5	-	nsp5ab	ZNF609	ORF1ab|nsp5|rep|1AB|MERS-CoV nsp5|orf1ab-nsp5|orf1ab-nsp5ab|nsp5ab|3C-like proteinase|R1AB_CVEMC|PRO_0000422443	-	Affinity Capture-MS	physical	Gordon DE (2020)	PUBMED:33060197	1335626	9606	High Throughput	0.97238	-	High confidence interactions were identified using a two step filtering process with the final criteria including a MiST score >= 0.6, SAINTexpress BFDR =< 0.05 and average spectral counts >= 2. The MiST score is provided in the score column.	-	BIOGRID	K9N7C7	-	YP_009047217	O15014	-	NP_055857	-	-	-	-	-	-	Middle-East Respiratory Syndrome-related Coronavirus	Homo sapiens
2876165	14254602	8804	4383890	114332	G128_gp01ab_nsp5	UNQ727/PRO1409	nsp5ab	CREG1	ORF1ab|nsp5|rep|1AB|MERS-CoV nsp5|orf1ab-nsp5|orf1ab-nsp5ab|nsp5ab|3C-like proteinase|R1AB_CVEMC|PRO_0000422443	CREG	Affinity Capture-MS	physical	Gordon DE (2020)	PUBMED:33060197	1335626	9606	High Throughput	0.99183	-	High confidence interactions were identified using a two step filtering process with the final criteria including a MiST score >= 0.6, SAINTexpress BFDR =< 0.05 and average spectral counts >= 2. The MiST score is provided in the score column.	-	BIOGRID	K9N7C7	-	YP_009047217	O75629	-	NP_003842	-	-	-	-	-	-	Middle-East Respiratory Syndrome-related Coronavirus	Homo sapiens
2876166	14254602	2935	4383890	109190	G128_gp01ab_nsp5	-	nsp5ab	GSPT1	ORF1ab|nsp5|rep|1AB|MERS-CoV nsp5|orf1ab-nsp5|orf1ab-nsp5ab|nsp5ab|3C-like proteinase|R1AB_CVEMC|PRO_0000422443	551G9.2|ETF3A|GST1|eRF3a	Affinity Capture-MS	physical	Gordon DE (2020)	PUBMED:33060197	1335626	9606	High Throughput	0.72205	-	High confidence interactions were identified using a two step filtering process with the final criteria including a MiST score >= 0.6, SAINTexpress BFDR =< 0.05 and average spectral counts >= 2. The MiST score is provided in the score column.	-	BIOGRID	K9N7C7	-	YP_009047217	P15170	B2RCT6|Q7KZX8	NP_001123479|NP_001123478|NP_002085	-	-	-	-	-	-	Middle-East Respiratory Syndrome-related Coronavirus	Homo sapiens
2876167	14254602	6929	4383890	112791	G128_gp01ab_nsp5	-	nsp5ab	TCF3	ORF1ab|nsp5|rep|1AB|MERS-CoV nsp5|orf1ab-nsp5|orf1ab-nsp5ab|nsp5ab|3C-like proteinase|R1AB_CVEMC|PRO_0000422443	E2A|E47|ITF1|TCF-3|VDIR|bHLHb21	Affinity Capture-MS	physical	Gordon DE (2020)	PUBMED:33060197	1335626	9606	High Throughput	0.99129	-	High confidence interactions were identified using a two step filtering process with the final criteria including a MiST score >= 0.6, SAINTexpress BFDR =< 0.05 and average spectral counts >= 2. The MiST score is provided in the score column.	-	BIOGRID	K9N7C7	-	YP_009047217	P15923	Q2TB39|X6REB3	NP_001129611|NP_003191	-	-	-	-	-	-	Middle-East Respiratory Syndrome-related Coronavirus	Homo sapiens
2876168	14254602	2071	4383890	108383	G128_gp01ab_nsp5	-	nsp5ab	ERCC3	ORF1ab|nsp5|rep|1AB|MERS-CoV nsp5|orf1ab-nsp5|orf1ab-nsp5ab|nsp5ab|3C-like proteinase|R1AB_CVEMC|PRO_0000422443	BTF2|GTF2H|RAD25|TFIIH|XPB	Affinity Capture-MS	physical	Gordon DE (2020)	PUBMED:33060197	1335626	9606	High Throughput	0.96954	-	High confidence interactions were identified using a two step filtering process with the final criteria including a MiST score >= 0.6, SAINTexpress BFDR =< 0.05 and average spectral counts >= 2. The MiST score is provided in the score column.	-	BIOGRID	K9N7C7	-	YP_009047217	P19447	G3V1S1	NP_001290347|NP_001290345|NP_000113	-	-	-	-	-	-	Middle-East Respiratory Syndrome-related Coronavirus	Homo sapiens
2876169	14254602	5937	4383890	111872	G128_gp01ab_nsp5	-	nsp5ab	RBMS1	ORF1ab|nsp5|rep|1AB|MERS-CoV nsp5|orf1ab-nsp5|orf1ab-nsp5ab|nsp5ab|3C-like proteinase|R1AB_CVEMC|PRO_0000422443	C2orf12|HCC-4|MSSP|MSSP-1|MSSP-2|MSSP-3|SCR2|YC1	Affinity Capture-MS	physical	Gordon DE (2020)	PUBMED:33060197	1335626	9606	High Throughput	0.80499	-	High confidence interactions were identified using a two step filtering process with the final criteria including a MiST score >= 0.6, SAINTexpress BFDR =< 0.05 and average spectral counts >= 2. The MiST score is provided in the score column.	-	BIOGRID	K9N7C7	-	YP_009047217	P29558	B4DN88	NP_002888|NP_058520	-	-	-	-	-	-	Middle-East Respiratory Syndrome-related Coronavirus	Homo sapiens
2876170	14254602	1482	4383890	107864	G128_gp01ab_nsp5	-	nsp5ab	NKX2-5	ORF1ab|nsp5|rep|1AB|MERS-CoV nsp5|orf1ab-nsp5|orf1ab-nsp5ab|nsp5ab|3C-like proteinase|R1AB_CVEMC|PRO_0000422443	CHNG5|CSX|CSX1|HLHS2|NKX2.5|NKX2E|NKX4-1|VSD3	Affinity Capture-MS	physical	Gordon DE (2020)	PUBMED:33060197	1335626	9606	High Throughput	0.98374	-	High confidence interactions were identified using a two step filtering process with the final criteria including a MiST score >= 0.6, SAINTexpress BFDR =< 0.05 and average spectral counts >= 2. The MiST score is provided in the score column.	-	BIOGRID	K9N7C7	-	YP_009047217	P52952	-	NP_001159647|NP_001159648|NP_004378	-	-	-	-	-	-	Middle-East Respiratory Syndrome-related Coronavirus	Homo sapiens
2876171	14254602	2296	4383890	108585	G128_gp01ab_nsp5	-	nsp5ab	FOXC1	ORF1ab|nsp5|rep|1AB|MERS-CoV nsp5|orf1ab-nsp5|orf1ab-nsp5ab|nsp5ab|3C-like proteinase|R1AB_CVEMC|PRO_0000422443	ARA|FKHL7|FREAC-3|FREAC3|IGDA|IHG1|IRID1|RIEG3	Affinity Capture-MS	physical	Gordon DE (2020)	PUBMED:33060197	1335626	9606	High Throughput	0.99361	-	High confidence interactions were identified using a two step filtering process with the final criteria including a MiST score >= 0.6, SAINTexpress BFDR =< 0.05 and average spectral counts >= 2. The MiST score is provided in the score column.	-	BIOGRID	K9N7C7	-	YP_009047217	Q12948	W6CJ52	NP_001444	-	-	-	-	-	-	Middle-East Respiratory Syndrome-related Coronavirus	Homo sapiens
2876172	14254602	9053	4383890	114515	G128_gp01ab_nsp5	-	nsp5ab	MAP7	ORF1ab|nsp5|rep|1AB|MERS-CoV nsp5|orf1ab-nsp5|orf1ab-nsp5ab|nsp5ab|3C-like proteinase|R1AB_CVEMC|PRO_0000422443	E-MAP-115|EMAP115	Affinity Capture-MS	physical	Gordon DE (2020)	PUBMED:33060197	1335626	9606	High Throughput	0.85657	-	High confidence interactions were identified using a two step filtering process with the final criteria including a MiST score >= 0.6, SAINTexpress BFDR =< 0.05 and average spectral counts >= 2. The MiST score is provided in the score column.	-	BIOGRID	K9N7C7	-	YP_009047217	Q14244	B7Z3E1|B7Z3Y3|A0A087WZ40|B7ZB64	NP_001185543|NP_001185538|NP_001185540|NP_001185547|NP_001185546|NP_001185545|NP_001185544|NP_003971|NP_001185548|NP_001185537	-	-	-	-	-	-	Middle-East Respiratory Syndrome-related Coronavirus	Homo sapiens
2876173	14254602	23518	4383890	117065	G128_gp01ab_nsp5	-	nsp5ab	R3HDM1	ORF1ab|nsp5|rep|1AB|MERS-CoV nsp5|orf1ab-nsp5|orf1ab-nsp5ab|nsp5ab|3C-like proteinase|R1AB_CVEMC|PRO_0000422443	R3HDM	Affinity Capture-MS	physical	Gordon DE (2020)	PUBMED:33060197	1335626	9606	High Throughput	0.86795	-	High confidence interactions were identified using a two step filtering process with the final criteria including a MiST score >= 0.6, SAINTexpress BFDR =< 0.05 and average spectral counts >= 2. The MiST score is provided in the score column.	-	BIOGRID	K9N7C7	-	YP_009047217	Q15032	-	NP_056176|NP_001269728|NP_001269729|NP_001365036|NP_001269727|NP_001341129|NP_001341128	-	-	-	-	-	-	Middle-East Respiratory Syndrome-related Coronavirus	Homo sapiens
2876174	14254602	5163	4383890	111189	G128_gp01ab_nsp5	-	nsp5ab	PDK1	ORF1ab|nsp5|rep|1AB|MERS-CoV nsp5|orf1ab-nsp5|orf1ab-nsp5ab|nsp5ab|3C-like proteinase|R1AB_CVEMC|PRO_0000422443	-	Affinity Capture-MS	physical	Gordon DE (2020)	PUBMED:33060197	1335626	9606	High Throughput	0.75768	-	High confidence interactions were identified using a two step filtering process with the final criteria including a MiST score >= 0.6, SAINTexpress BFDR =< 0.05 and average spectral counts >= 2. The MiST score is provided in the score column.	-	BIOGRID	K9N7C7	-	YP_009047217	Q15118	-	NP_001265478|NP_002601	-	-	-	-	-	-	Middle-East Respiratory Syndrome-related Coronavirus	Homo sapiens
2876175	14254602	348093	4383890	131505	G128_gp01ab_nsp5	-	nsp5ab	RBPMS2	ORF1ab|nsp5|rep|1AB|MERS-CoV nsp5|orf1ab-nsp5|orf1ab-nsp5ab|nsp5ab|3C-like proteinase|R1AB_CVEMC|PRO_0000422443	-	Affinity Capture-MS	physical	Gordon DE (2020)	PUBMED:33060197	1335626	9606	High Throughput	0.99129	-	High confidence interactions were identified using a two step filtering process with the final criteria including a MiST score >= 0.6, SAINTexpress BFDR =< 0.05 and average spectral counts >= 2. The MiST score is provided in the score column.	-	BIOGRID	K9N7C7	-	YP_009047217	Q6ZRY4	-	NP_919248	-	-	-	-	-	-	Middle-East Respiratory Syndrome-related Coronavirus	Homo sapiens
2876176	14254602	2011	4383890	108326	G128_gp01ab_nsp5	-	nsp5ab	MARK2	ORF1ab|nsp5|rep|1AB|MERS-CoV nsp5|orf1ab-nsp5|orf1ab-nsp5ab|nsp5ab|3C-like proteinase|R1AB_CVEMC|PRO_0000422443	EMK-1|EMK1|PAR-1|Par-1b|Par1b	Affinity Capture-MS	physical	Gordon DE (2020)	PUBMED:33060197	1335626	9606	High Throughput	0.8885	-	High confidence interactions were identified using a two step filtering process with the final criteria including a MiST score >= 0.6, SAINTexpress BFDR =< 0.05 and average spectral counts >= 2. The MiST score is provided in the score column.	-	BIOGRID	K9N7C7	-	YP_009047217	Q7KZI7	A8K2S4|E9PC69	NP_001156768|NP_001034558|NP_004945|NP_001156769|NP_059672	-	-	-	-	-	-	Middle-East Respiratory Syndrome-related Coronavirus	Homo sapiens
2876177	14254602	55749	4383890	120867	G128_gp01ab_nsp5	RP11-437A18.1	nsp5ab	CCAR1	ORF1ab|nsp5|rep|1AB|MERS-CoV nsp5|orf1ab-nsp5|orf1ab-nsp5ab|nsp5ab|3C-like proteinase|R1AB_CVEMC|PRO_0000422443	-	Affinity Capture-MS	physical	Gordon DE (2020)	PUBMED:33060197	1335626	9606	High Throughput	0.91562	-	High confidence interactions were identified using a two step filtering process with the final criteria including a MiST score >= 0.6, SAINTexpress BFDR =< 0.05 and average spectral counts >= 2. The MiST score is provided in the score column.	-	BIOGRID	K9N7C7	-	YP_009047217	Q8IX12	-	NP_001269889|NP_001269888|NP_060707	-	-	-	-	-	-	Middle-East Respiratory Syndrome-related Coronavirus	Homo sapiens
2876178	14254602	112724	4383890	125200	G128_gp01ab_nsp5	PSEC0082	nsp5ab	RDH13	ORF1ab|nsp5|rep|1AB|MERS-CoV nsp5|orf1ab-nsp5|orf1ab-nsp5ab|nsp5ab|3C-like proteinase|R1AB_CVEMC|PRO_0000422443	SDR7C3	Affinity Capture-MS	physical	Gordon DE (2020)	PUBMED:33060197	1335626	9606	High Throughput	0.77983	-	High confidence interactions were identified using a two step filtering process with the final criteria including a MiST score >= 0.6, SAINTexpress BFDR =< 0.05 and average spectral counts >= 2. The MiST score is provided in the score column.	-	BIOGRID	K9N7C7	-	YP_009047217	Q8NBN7	A0A024R4M8|B3KVA3	NP_612421|NP_001139443	-	-	-	-	-	-	Middle-East Respiratory Syndrome-related Coronavirus	Homo sapiens
2876179	14254602	121441	4383890	125728	G128_gp01ab_nsp5	-	nsp5ab	NEDD1	ORF1ab|nsp5|rep|1AB|MERS-CoV nsp5|orf1ab-nsp5|orf1ab-nsp5ab|nsp5ab|3C-like proteinase|R1AB_CVEMC|PRO_0000422443	GCP-WD|TUBGCP7	Affinity Capture-MS	physical	Gordon DE (2020)	PUBMED:33060197	1335626	9606	High Throughput	0.96913	-	High confidence interactions were identified using a two step filtering process with the final criteria including a MiST score >= 0.6, SAINTexpress BFDR =< 0.05 and average spectral counts >= 2. The MiST score is provided in the score column.	-	BIOGRID	K9N7C7	-	YP_009047217	Q8NHV4	A8K1Z3|A0A024RBE5	NP_001128649|NP_001128648|NP_690869|NP_001128647	-	-	-	-	-	-	Middle-East Respiratory Syndrome-related Coronavirus	Homo sapiens
2876180	14254602	51512	4383890	119580	G128_gp01ab_nsp5	RP5-1163J1.2	nsp5ab	GTSE1	ORF1ab|nsp5|rep|1AB|MERS-CoV nsp5|orf1ab-nsp5|orf1ab-nsp5ab|nsp5ab|3C-like proteinase|R1AB_CVEMC|PRO_0000422443	B99	Affinity Capture-MS	physical	Gordon DE (2020)	PUBMED:33060197	1335626	9606	High Throughput	0.82644	-	High confidence interactions were identified using a two step filtering process with the final criteria including a MiST score >= 0.6, SAINTexpress BFDR =< 0.05 and average spectral counts >= 2. The MiST score is provided in the score column.	-	BIOGRID	K9N7C7	-	YP_009047217	Q9NYZ3	-	NP_057510	-	-	-	-	-	-	Middle-East Respiratory Syndrome-related Coronavirus	Homo sapiens
2876181	14254602	3337	4383891	109569	G128_gp01ab_nsp6	-	nsp6ab	DNAJB1	ORF1ab|nsp6|rep|1AB|MERS-CoV nsp6|orf1ab-nsp6|orf1ab-nsp6ab|nsp6ab|R1AB_CVEMC|PRO_0000422444	HSPF1|Hdj1|Hsp40|RSPH16B|Sis1	Affinity Capture-MS	physical	Gordon DE (2020)	PUBMED:33060197	1335626	9606	High Throughput	0.83377	-	High confidence interactions were identified using a two step filtering process with the final criteria including a MiST score >= 0.6, SAINTexpress BFDR =< 0.05 and average spectral counts >= 2. The MiST score is provided in the score column.	-	BIOGRID	K9N7C7	-	YP_009047218	P25685	Q6FHS4	NP_001287843|NP_001300893|NP_006136	-	-	-	-	-	-	Middle-East Respiratory Syndrome-related Coronavirus	Homo sapiens
2876182	14254602	11080	4383891	116263	G128_gp01ab_nsp6	-	nsp6ab	DNAJB4	ORF1ab|nsp6|rep|1AB|MERS-CoV nsp6|orf1ab-nsp6|orf1ab-nsp6ab|nsp6ab|R1AB_CVEMC|PRO_0000422444	DNAJW|DjB4|HLJ1	Affinity Capture-MS	physical	Gordon DE (2020)	PUBMED:33060197	1335626	9606	High Throughput	0.87935	-	High confidence interactions were identified using a two step filtering process with the final criteria including a MiST score >= 0.6, SAINTexpress BFDR =< 0.05 and average spectral counts >= 2. The MiST score is provided in the score column.	-	BIOGRID	K9N7C7	-	YP_009047218	Q9UDY4	B4DNN2	NP_001304030|NP_001304031|NP_001304029|NP_001304028|NP_008965	-	-	-	-	-	-	Middle-East Respiratory Syndrome-related Coronavirus	Homo sapiens
2876183	14254602	100505876	4383892	1528059	G128_gp01ab_nsp7	-	nsp7ab	CEBPZOS	ORF1ab|nsp7|rep|1AB|MERS-CoV nsp7|orf1ab-nsp7|orf1ab-nsp7ab|nsp7ab|R1AB_CVEMC|PRO_0000422445	CEBPZ-AS1	Affinity Capture-MS	physical	Gordon DE (2020)	PUBMED:33060197	1335626	9606	High Throughput	0.99309	-	High confidence interactions were identified using a two step filtering process with the final criteria including a MiST score >= 0.6, SAINTexpress BFDR =< 0.05 and average spectral counts >= 2. The MiST score is provided in the score column.	-	BIOGRID	K9N7C7	-	YP_009047219	-	-	NP_001309303|NP_001309302|NP_001309305|NP_001309304	-	-	-	-	-	-	Middle-East Respiratory Syndrome-related Coronavirus	Homo sapiens
2876184	14254602	11001	4383892	116194	G128_gp01ab_nsp7	-	nsp7ab	SLC27A2	ORF1ab|nsp7|rep|1AB|MERS-CoV nsp7|orf1ab-nsp7|orf1ab-nsp7ab|nsp7ab|R1AB_CVEMC|PRO_0000422445	ACSVL1|FACVL1|FATP2|HsT17226|VLACS|VLCS|hFACVL1	Affinity Capture-MS	physical	Gordon DE (2020)	PUBMED:33060197	1335626	9606	High Throughput	0.79874	-	High confidence interactions were identified using a two step filtering process with the final criteria including a MiST score >= 0.6, SAINTexpress BFDR =< 0.05 and average spectral counts >= 2. The MiST score is provided in the score column.	-	BIOGRID	K9N7C7	-	YP_009047219	O14975	-	NP_003636|NP_001153101	-	-	-	-	-	-	Middle-East Respiratory Syndrome-related Coronavirus	Homo sapiens
2876185	14254602	26229	4383892	117620	G128_gp01ab_nsp7	-	nsp7ab	B3GAT3	ORF1ab|nsp7|rep|1AB|MERS-CoV nsp7|orf1ab-nsp7|orf1ab-nsp7ab|nsp7ab|R1AB_CVEMC|PRO_0000422445	GLCATI|glcUAT-I	Affinity Capture-MS	physical	Gordon DE (2020)	PUBMED:33060197	1335626	9606	High Throughput	0.8801	-	High confidence interactions were identified using a two step filtering process with the final criteria including a MiST score >= 0.6, SAINTexpress BFDR =< 0.05 and average spectral counts >= 2. The MiST score is provided in the score column.	-	BIOGRID	K9N7C7	-	YP_009047219	O94766	Q5U676|G3V150	NP_036332|NP_001275651|NP_001275650|NP_001275652	-	-	-	-	-	-	Middle-East Respiratory Syndrome-related Coronavirus	Homo sapiens
2876186	14254602	7542	4383892	113374	G128_gp01ab_nsp7	-	nsp7ab	ZFPL1	ORF1ab|nsp7|rep|1AB|MERS-CoV nsp7|orf1ab-nsp7|orf1ab-nsp7ab|nsp7ab|R1AB_CVEMC|PRO_0000422445	D11S750|MCG4	Affinity Capture-MS	physical	Gordon DE (2020)	PUBMED:33060197	1335626	9606	High Throughput	0.72814	-	High confidence interactions were identified using a two step filtering process with the final criteria including a MiST score >= 0.6, SAINTexpress BFDR =< 0.05 and average spectral counts >= 2. The MiST score is provided in the score column.	-	BIOGRID	K9N7C7	-	YP_009047219	O95159	A0A024R576	NP_006773	-	-	-	-	-	-	Middle-East Respiratory Syndrome-related Coronavirus	Homo sapiens
2876187	14254602	2181	4383892	108477	G128_gp01ab_nsp7	-	nsp7ab	ACSL3	ORF1ab|nsp7|rep|1AB|MERS-CoV nsp7|orf1ab-nsp7|orf1ab-nsp7ab|nsp7ab|R1AB_CVEMC|PRO_0000422445	ACS3|FACL3|PRO2194	Affinity Capture-MS	physical	Gordon DE (2020)	PUBMED:33060197	1335626	9606	High Throughput	0.91283	-	High confidence interactions were identified using a two step filtering process with the final criteria including a MiST score >= 0.6, SAINTexpress BFDR =< 0.05 and average spectral counts >= 2. The MiST score is provided in the score column.	-	BIOGRID	K9N7C7	-	YP_009047219	O95573	A0A024R497|B3KMA6	NP_001341088|NP_001341087|NP_004448|NP_976251	-	-	-	-	-	-	Middle-East Respiratory Syndrome-related Coronavirus	Homo sapiens
2876188	14254602	7841	4383892	113599	G128_gp01ab_nsp7	-	nsp7ab	MOGS	ORF1ab|nsp7|rep|1AB|MERS-CoV nsp7|orf1ab-nsp7|orf1ab-nsp7ab|nsp7ab|R1AB_CVEMC|PRO_0000422445	CDG2B|CWH41|DER7|GCS1	Affinity Capture-MS	physical	Gordon DE (2020)	PUBMED:33060197	1335626	9606	High Throughput	0.80868	-	High confidence interactions were identified using a two step filtering process with the final criteria including a MiST score >= 0.6, SAINTexpress BFDR =< 0.05 and average spectral counts >= 2. The MiST score is provided in the score column.	-	BIOGRID	K9N7C7	-	YP_009047219	Q13724	Q58F09	NP_006293|NP_001139630	-	-	-	-	-	-	Middle-East Respiratory Syndrome-related Coronavirus	Homo sapiens
2876189	14254602	55750	4383892	120868	G128_gp01ab_nsp7	-	nsp7ab	AGK	ORF1ab|nsp7|rep|1AB|MERS-CoV nsp7|orf1ab-nsp7|orf1ab-nsp7ab|nsp7ab|R1AB_CVEMC|PRO_0000422445	CATC5|CTRCT38|MTDPS10|MULK	Affinity Capture-MS	physical	Gordon DE (2020)	PUBMED:33060197	1335626	9606	High Throughput	0.70589	-	High confidence interactions were identified using a two step filtering process with the final criteria including a MiST score >= 0.6, SAINTexpress BFDR =< 0.05 and average spectral counts >= 2. The MiST score is provided in the score column.	-	BIOGRID	K9N7C7	-	YP_009047219	Q53H12	A4D1U5	NP_060708	-	-	-	-	-	-	Middle-East Respiratory Syndrome-related Coronavirus	Homo sapiens
