#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
2532723	483318	490391	149037	156104	-	-	ITGB4	LBR	-	-	Proximity Label-MS	physical	Myllymaeki SM (2019)	PUBMED:30404858	9615	9615	High Throughput	-	-	-	-	BIOGRID	-	-		-	E2QV27		-	-	-	-	-	-	Canis familiaris	Canis familiaris
2532724	483318	487774	149037	153488	-	-	ITGB4	C2CD2	-	-	Proximity Label-MS	physical	Myllymaeki SM (2019)	PUBMED:30404858	9615	9615	High Throughput	-	-	-	-	BIOGRID	-	-		-	-		-	-	-	-	-	-	Canis familiaris	Canis familiaris
2532725	483318	610283	149037	538378	-	-	ITGB4	CTTN	-	-	Proximity Label-MS	physical	Myllymaeki SM (2019)	PUBMED:30404858	9615	9615	High Throughput	-	-	-	-	BIOGRID	-	-		-	E2RIQ2		-	-	-	-	-	-	Canis familiaris	Canis familiaris
2532726	483318	100688785	149037	1536750	-	-	ITGB4	EIF4G1	-	-	Proximity Label-MS	physical	Myllymaeki SM (2019)	PUBMED:30404858	9615	9615	High Throughput	-	-	-	-	BIOGRID	-	-		-	-		-	-	-	-	-	-	Canis familiaris	Canis familiaris
2532727	483318	609795	149037	537908	-	-	ITGB4	ANKLE2	-	-	Proximity Label-MS	physical	Myllymaeki SM (2019)	PUBMED:30404858	9615	9615	High Throughput	-	-	-	-	BIOGRID	-	-		-	E2R7S4		-	-	-	-	-	-	Canis familiaris	Canis familiaris
2532728	483318	489293	149037	155007	-	-	ITGB4	SRPR	-	-	Proximity Label-MS	physical	Myllymaeki SM (2019)	PUBMED:30404858	9615	9615	High Throughput	-	-	-	-	BIOGRID	-	-		-	F1PLH3		-	-	-	-	-	-	Canis familiaris	Canis familiaris
2532729	483318	475581	149037	141307	-	-	ITGB4	TACC1	-	-	Proximity Label-MS	physical	Myllymaeki SM (2019)	PUBMED:30404858	9615	9615	High Throughput	-	-	-	-	BIOGRID	-	-		-	E2R4V5		-	-	-	-	-	-	Canis familiaris	Canis familiaris
2532730	483318	486980	149037	152694	-	-	ITGB4	VCPIP1	-	-	Proximity Label-MS	physical	Myllymaeki SM (2019)	PUBMED:30404858	9615	9615	High Throughput	-	-	-	-	BIOGRID	-	-		-	E2R269		-	-	-	-	-	-	Canis familiaris	Canis familiaris
2532731	483318	477274	149037	142999	-	-	ITGB4	VAPB	-	-	Proximity Label-MS	physical	Myllymaeki SM (2019)	PUBMED:30404858	9615	9615	High Throughput	-	-	-	-	BIOGRID	-	-		-	E2RRB7		-	-	-	-	-	-	Canis familiaris	Canis familiaris
2532732	483318	480522	149037	146244	-	-	ITGB4	JUP	-	-	Proximity Label-MS	physical	Myllymaeki SM (2019)	PUBMED:30404858	9615	9615	High Throughput	-	-	-	-	BIOGRID	-	-		-	-	NP_001273872	-	-	-	-	-	-	Canis familiaris	Canis familiaris
2532733	483318	479918	149037	145640	-	-	ITGB4	CLCC1	-	-	Proximity Label-MS	physical	Myllymaeki SM (2019)	PUBMED:30404858	9615	9615	High Throughput	-	-	-	-	BIOGRID	-	-		-	E2QYM4		-	-	-	-	-	-	Canis familiaris	Canis familiaris
2532734	483318	477142	149037	142867	-	-	ITGB4	SEC23B	-	-	Proximity Label-MS	physical	Myllymaeki SM (2019)	PUBMED:30404858	9615	9615	High Throughput	-	-	-	-	BIOGRID	-	-		-	E2RH29		-	-	-	-	-	-	Canis familiaris	Canis familiaris
2532735	483318	475807	149037	141533	-	-	ITGB4	CSDE1	-	-	Proximity Label-MS	physical	Myllymaeki SM (2019)	PUBMED:30404858	9615	9615	High Throughput	-	-	-	-	BIOGRID	-	-		-	-		-	-	-	-	-	-	Canis familiaris	Canis familiaris
2532736	483318	478482	149037	144206	-	-	ITGB4	PDLIM5	-	-	Proximity Label-MS	physical	Myllymaeki SM (2019)	PUBMED:30404858	9615	9615	High Throughput	-	-	-	-	BIOGRID	-	-		-	E2RBA8		-	-	-	-	-	-	Canis familiaris	Canis familiaris
2532737	483318	480208	149037	145930	-	-	ITGB4	VAPA	-	-	Proximity Label-MS	physical	Myllymaeki SM (2019)	PUBMED:30404858	9615	9615	High Throughput	-	-	-	-	BIOGRID	-	-		-	E2R580		-	-	-	-	-	-	Canis familiaris	Canis familiaris
2532738	483318	491042	149037	156755	-	-	ITGB4	KPNB1	-	-	Proximity Label-MS	physical	Myllymaeki SM (2019)	PUBMED:30404858	9615	9615	High Throughput	-	-	-	-	BIOGRID	-	-		-	F6X637		-	-	-	-	-	-	Canis familiaris	Canis familiaris
2532739	483318	489381	149037	155095	-	-	ITGB4	PHLDB1	-	-	Proximity Label-MS	physical	Myllymaeki SM (2019)	PUBMED:30404858	9615	9615	High Throughput	-	-	-	-	BIOGRID	-	-		-	-		-	-	-	-	-	-	Canis familiaris	Canis familiaris
2532740	483318	487886	149037	153600	-	-	ITGB4	SEPT2	-	-	Proximity Label-MS	physical	Myllymaeki SM (2019)	PUBMED:30404858	9615	9615	High Throughput	-	-	-	-	BIOGRID	-	-		-	-		-	-	-	-	-	-	Canis familiaris	Canis familiaris
2532741	483318	100684309	149037	1532612	-	-	ITGB4	CRK	-	-	Proximity Label-MS	physical	Myllymaeki SM (2019)	PUBMED:30404858	9615	9615	High Throughput	-	-	-	-	BIOGRID	-	-		-	-		-	-	-	-	-	-	Canis familiaris	Canis familiaris
2532742	483318	486663	149037	152378	-	-	ITGB4	STRAP	-	-	Proximity Label-MS	physical	Myllymaeki SM (2019)	PUBMED:30404858	9615	9615	High Throughput	-	-	-	-	BIOGRID	-	-		-	E2RBU1		-	-	-	-	-	-	Canis familiaris	Canis familiaris
2532743	483318	476418	149037	142144	-	-	ITGB4	RUVBL2	-	-	Proximity Label-MS	physical	Myllymaeki SM (2019)	PUBMED:30404858	9615	9615	High Throughput	-	-	-	-	BIOGRID	-	-		-	-		-	-	-	-	-	-	Canis familiaris	Canis familiaris
2532744	483318	486909	149037	152623	-	-	ITGB4	PDZD8	-	-	Proximity Label-MS	physical	Myllymaeki SM (2019)	PUBMED:30404858	9615	9615	High Throughput	-	-	-	-	BIOGRID	-	-		-	F6ULU4		-	-	-	-	-	-	Canis familiaris	Canis familiaris
2532745	483318	492246	149037	157956	-	-	ITGB4	HCFC1	-	-	Proximity Label-MS	physical	Myllymaeki SM (2019)	PUBMED:30404858	9615	9615	High Throughput	-	-	-	-	BIOGRID	-	-		-	-		-	-	-	-	-	-	Canis familiaris	Canis familiaris
2532746	483318	610317	149037	538411	-	-	ITGB4	TOR1AIP1	-	-	Proximity Label-MS	physical	Myllymaeki SM (2019)	PUBMED:30404858	9615	9615	High Throughput	-	-	-	-	BIOGRID	-	-		-	-		-	-	-	-	-	-	Canis familiaris	Canis familiaris
2532747	483318	474662	149037	140389	-	-	ITGB4	GRAMD3	-	-	Proximity Label-MS	physical	Myllymaeki SM (2019)	PUBMED:30404858	9615	9615	High Throughput	-	-	-	-	BIOGRID	-	-		-	E2RQA1|J9NS40		-	-	-	-	-	-	Canis familiaris	Canis familiaris
2532748	483318	490877	149037	156590	-	-	ITGB4	INF2	-	-	Proximity Label-MS	physical	Myllymaeki SM (2019)	PUBMED:30404858	9615	9615	High Throughput	-	-	-	-	BIOGRID	-	-		-	E2RNT5		-	-	-	-	-	-	Canis familiaris	Canis familiaris
2532749	483318	475463	149037	141189	-	-	ITGB4	LRBA	-	-	Proximity Label-MS	physical	Myllymaeki SM (2019)	PUBMED:30404858	9615	9615	High Throughput	-	-	-	-	BIOGRID	-	-		-	J9NWL7		-	-	-	-	-	-	Canis familiaris	Canis familiaris
2532750	483318	476512	149037	142238	-	-	ITGB4	RUVBL1	-	-	Proximity Label-MS	physical	Myllymaeki SM (2019)	PUBMED:30404858	9615	9615	High Throughput	-	-	-	-	BIOGRID	-	-		-	E2RQC9		-	-	-	-	-	-	Canis familiaris	Canis familiaris
2532751	483318	478927	149037	144650	-	-	ITGB4	ACSL3	-	-	Proximity Label-MS	physical	Myllymaeki SM (2019)	PUBMED:30404858	9615	9615	High Throughput	-	-	-	-	BIOGRID	-	-		-	J9P9G0		-	-	-	-	-	-	Canis familiaris	Canis familiaris
2532752	483318	491747	149037	157458	-	-	ITGB4	MOSPD2	-	-	Proximity Label-MS	physical	Myllymaeki SM (2019)	PUBMED:30404858	9615	9615	High Throughput	-	-	-	-	BIOGRID	-	-		-	J9P8X4		-	-	-	-	-	-	Canis familiaris	Canis familiaris
2532753	483318	483496	149037	149215	-	-	ITGB4	TNKS1BP1	-	-	Proximity Label-MS	physical	Myllymaeki SM (2019)	PUBMED:30404858	9615	9615	High Throughput	-	-	-	-	BIOGRID	-	-		-	E2R6L1		-	-	-	-	-	-	Canis familiaris	Canis familiaris
2532754	483318	491620	149037	157331	-	-	ITGB4	TNS3	-	-	Proximity Label-MS	physical	Myllymaeki SM (2019)	PUBMED:30404858	9615	9615	High Throughput	-	-	-	-	BIOGRID	-	-		-	-		-	-	-	-	-	-	Canis familiaris	Canis familiaris
2532755	483318	476517	149037	142243	-	-	ITGB4	COPG1	-	COPG	Proximity Label-MS	physical	Myllymaeki SM (2019)	PUBMED:30404858	9615	9615	High Throughput	-	-	-	-	BIOGRID	-	-		-	E2RPG9		-	-	-	-	-	-	Canis familiaris	Canis familiaris
2532756	483318	484370	149037	150088	-	-	ITGB4	NUP62	-	-	Proximity Label-MS	physical	Myllymaeki SM (2019)	PUBMED:30404858	9615	9615	High Throughput	-	-	-	-	BIOGRID	-	-		-	E2R2P0		-	-	-	-	-	-	Canis familiaris	Canis familiaris
2532757	483318	479446	149037	145169	-	-	ITGB4	RDX	-	-	Proximity Label-MS	physical	Myllymaeki SM (2019)	PUBMED:30404858	9615	9615	High Throughput	-	-	-	-	BIOGRID	-	-		-	E2RRC6		-	-	-	-	-	-	Canis familiaris	Canis familiaris
2532758	483318	476130	149037	141856	-	-	ITGB4	UBXN4	-	UBXD2	Proximity Label-MS	physical	Myllymaeki SM (2019)	PUBMED:30404858	9615	9615	High Throughput	-	-	-	-	BIOGRID	-	-		-	E2RF27		-	-	-	-	-	-	Canis familiaris	Canis familiaris
2532759	483318	100855882	149037	1537463	-	-	ITGB4	MIA3	-	-	Proximity Label-MS	physical	Myllymaeki SM (2019)	PUBMED:30404858	9615	9615	High Throughput	-	-	-	-	BIOGRID	-	-		-	F1PZC3		-	-	-	-	-	-	Canis familiaris	Canis familiaris
2532760	483318	100856388	149037	1537969	-	-	ITGB4	OSBPL11	-	-	Proximity Label-MS	physical	Myllymaeki SM (2019)	PUBMED:30404858	9615	9615	High Throughput	-	-	-	-	BIOGRID	-	-		-	F1PNG2		-	-	-	-	-	-	Canis familiaris	Canis familiaris
2532761	483318	478209	149037	143933	-	-	ITGB4	CAPZB	-	-	Proximity Label-MS	physical	Myllymaeki SM (2019)	PUBMED:30404858	9615	9615	High Throughput	-	-	-	-	BIOGRID	-	-		-	F1PQS3		-	-	-	-	-	-	Canis familiaris	Canis familiaris
2532762	483318	612432	149037	540496	-	-	ITGB4	EMC1	-	-	Proximity Label-MS	physical	Myllymaeki SM (2019)	PUBMED:30404858	9615	9615	High Throughput	-	-	-	-	BIOGRID	-	-		-	-		-	-	-	-	-	-	Canis familiaris	Canis familiaris
2532763	483318	482035	149037	147756	-	-	ITGB4	FAM91A1	-	-	Proximity Label-MS	physical	Myllymaeki SM (2019)	PUBMED:30404858	9615	9615	High Throughput	-	-	-	-	BIOGRID	-	-		-	J9JHH0		-	-	-	-	-	-	Canis familiaris	Canis familiaris
2532764	483318	479208	149037	144931	-	-	ITGB4	NUP133	-	-	Proximity Label-MS	physical	Myllymaeki SM (2019)	PUBMED:30404858	9615	9615	High Throughput	-	-	-	-	BIOGRID	-	-		-	E2RB34		-	-	-	-	-	-	Canis familiaris	Canis familiaris
2532765	483318	478560	149037	144284	-	-	ITGB4	PHLDB2	-	-	Proximity Label-MS	physical	Myllymaeki SM (2019)	PUBMED:30404858	9615	9615	High Throughput	-	-	-	-	BIOGRID	-	-		-	-		-	-	-	-	-	-	Canis familiaris	Canis familiaris
2532766	483318	483670	149037	149389	-	-	ITGB4	NAP1L4	-	-	Proximity Label-MS	physical	Myllymaeki SM (2019)	PUBMED:30404858	9615	9615	High Throughput	-	-	-	-	BIOGRID	-	-		-	E2RPY1|J9P4X0		-	-	-	-	-	-	Canis familiaris	Canis familiaris
2532767	483318	489861	149037	155575	-	-	ITGB4	PDAP1	-	-	Proximity Label-MS	physical	Myllymaeki SM (2019)	PUBMED:30404858	9615	9615	High Throughput	-	-	-	-	BIOGRID	-	-		-	F1PU14		-	-	-	-	-	-	Canis familiaris	Canis familiaris
2532768	483318	607653	149037	535893	-	-	ITGB4	SEC13	-	-	Proximity Label-MS	physical	Myllymaeki SM (2019)	PUBMED:30404858	9615	9615	High Throughput	-	-	-	-	BIOGRID	-	-		-	F1PDM3		-	-	-	-	-	-	Canis familiaris	Canis familiaris
2532769	483318	491734	149037	157445	-	-	ITGB4	SHROOM2	-	-	Proximity Label-MS	physical	Myllymaeki SM (2019)	PUBMED:30404858	9615	9615	High Throughput	-	-	-	-	BIOGRID	-	-		-	J9NXX4		-	-	-	-	-	-	Canis familiaris	Canis familiaris
2532770	483318	480442	149037	146164	-	-	ITGB4	EIF5	-	-	Proximity Label-MS	physical	Myllymaeki SM (2019)	PUBMED:30404858	9615	9615	High Throughput	-	-	-	-	BIOGRID	-	-		-	E2RJU3		-	-	-	-	-	-	Canis familiaris	Canis familiaris
2532771	483318	492249	149037	157959	-	-	ITGB4	EMD	-	-	Proximity Label-MS	physical	Myllymaeki SM (2019)	PUBMED:30404858	9615	9615	High Throughput	-	-	-	-	BIOGRID	-	-		-	-		-	-	-	-	-	-	Canis familiaris	Canis familiaris
2532772	483318	476734	149037	142459	-	-	ITGB4	RANBP3	-	-	Proximity Label-MS	physical	Myllymaeki SM (2019)	PUBMED:30404858	9615	9615	High Throughput	-	-	-	-	BIOGRID	-	-		-	-		-	-	-	-	-	-	Canis familiaris	Canis familiaris
2532773	483318	478824	149037	144548	-	-	ITGB4	SSFA2	-	-	Proximity Label-MS	physical	Myllymaeki SM (2019)	PUBMED:30404858	9615	9615	High Throughput	-	-	-	-	BIOGRID	-	-		-	-		-	-	-	-	-	-	Canis familiaris	Canis familiaris
2546492	403908	7329	139826	113177	-	LA16c-358B7.1	CANX	UBE2I	PP90	C358B7.1|P18|UBC9	Two-hybrid	physical	Lee D (2015)	PUBMED:25586181	9615	9606	Low Throughput	-	-	-	-	BIOGRID	P24643	-	NP_001003232	P63279	B0QYN7|A8K503	NP_003336|NP_919236|NP_919237|NP_919235	-	-	-	-	-	-	Canis familiaris	Homo sapiens
2644603	4193	403869	110358	139788	-	-	MDM2	TP53	ACTFS|HDMX|hdm2	P53	Protein-peptide	physical	Michelsen K (2012)	PUBMED:22991965	9606	9615	Low Throughput	-	-	-	-	BIOGRID	Q00987	A7UKX8|Q96DS0|A7UKX9|A7UKX7|G3XA89	NP_001354919|NP_001265391|NP_002383|NP_001138811|NP_001138812|NP_001138809	Q29537	-	NP_001003210	-	-	-	-	-	-	Homo sapiens	Canis familiaris
2691893	43740568	480847	4383848	146569	GU280_gp02	-	S	ACE2	spike|SARS-CoV2 S|SARS-CoV2 spike|S protein|surface|SARS-CoV-2 spike|SARS-CoV-2 S|SPIKE_SARS2|PRO_0000449646	-	Affinity Capture-Western	physical	Zhao X (2020)	PUBMED:32661139	2697049	9615	Low Throughput	-	-	-	-	BIOGRID	P0DTC2	-	YP_009724390	-	J9P7Y2|C7ECV0	NP_001158732	-	-	-	-	-	-	Severe acute respiratory syndrome coronavirus 2	Canis familiaris
3460908	6337	476189	112241	141915	-	-	SCNN1A	NEDD4L	BESC2|ENaCa|ENaCalpha|SCNEA|SCNN1	-	Affinity Capture-Western	physical	Persaud A (2022)	PUBMED:35858421	9606	9615	Low Throughput	-	-	Source of SCNN1A not clear	-	BIOGRID	P37088	-	NP_001029|NP_001153048|NP_001153047	-	J9NXT6		-	-	-	-	-	-	Homo sapiens	Canis familiaris
3497956	404007	55737	139920	120855	-	TCCCTA00141	RAB7A	VPS35	RAB7	MEM3|PARK17	Reconstituted Complex	physical	McEwan DG (2015)	PUBMED:25500191	9615	9606	High Throughput	-	-	-	-	BIOGRID	P18067	-	NP_001003316	Q96QK1	-	NP_060676	-	-	-	-	-	-	Canis familiaris	Homo sapiens
3497957	404007	79443	139920	122669	-	-	RAB7A	FYCO1	RAB7	CATC2|CTRCT18|RUFY3|ZFYVE7	Reconstituted Complex	physical	McEwan DG (2015)	PUBMED:25500191	9615	9606	High Throughput	-	-	-	-	BIOGRID	P18067	-	NP_001003316	Q9BQS8	-	NP_078789|NP_001373359|NP_001373358|NP_001373355|NP_001373354|NP_001373357|NP_001373356|NP_001373351|NP_001373350|NP_001373353|NP_001373352	-	-	-	-	-	-	Canis familiaris	Homo sapiens
3497958	404007	9842	139920	115178	-	-	RAB7A	PLEKHM1	RAB7	AP162|B2|OPTB6	Reconstituted Complex	physical	McEwan DG (2015)	PUBMED:25500191	9615	9606	High Throughput|Low Throughput	-	-	-	-	BIOGRID	P18067	-	NP_001003316	Q9Y4G2	-	NP_055613	-	-	-	-	-	-	Canis familiaris	Homo sapiens
3497959	404007	9711	139920	115062	-	hCG_22771	RAB7A	KIAA0226	RAB7	RUBICON|SCAR15	Reconstituted Complex	physical	McEwan DG (2015)	PUBMED:25500191	9615	9606	High Throughput	-	-	-	-	BIOGRID	P18067	-	NP_001003316	Q92622	Q8N4U6	NP_001139114|NP_055502|NP_001333802	-	-	-	-	-	-	Canis familiaris	Homo sapiens
3497960	404007	9842	139920	115178	-	-	RAB7A	PLEKHM1	RAB7	AP162|B2|OPTB6	Affinity Capture-Western	physical	McEwan DG (2015)	PUBMED:25500191	9615	9606	Low Throughput	-	-	-	-	BIOGRID	P18067	-	NP_001003316	Q9Y4G2	-	NP_055613	-	-	-	-	-	-	Canis familiaris	Homo sapiens
3497961	9842	404007	115178	139920	-	-	PLEKHM1	RAB7A	AP162|B2|OPTB6	RAB7	Affinity Capture-Western	physical	McEwan DG (2015)	PUBMED:25500191	9606	9615	Low Throughput	-	-	-	-	BIOGRID	Q9Y4G2	-	NP_055613	P18067	-	NP_001003316	-	-	-	-	-	-	Homo sapiens	Canis familiaris
3502160	404007	9842	139920	115178	-	-	RAB7A	PLEKHM1	RAB7	AP162|B2|OPTB6	Affinity Capture-Western	physical	Gubas A (2021)	PUBMED:33452816	9615	9606	Low Throughput	-	-	-	-	BIOGRID	P18067	-	NP_001003316	Q9Y4G2	-	NP_055613	-	-	-	-	-	-	Canis familiaris	Homo sapiens
3567023	43740568	480847	4383848	146569	GU280_gp02	-	S	ACE2	spike|SARS-CoV2 S|SARS-CoV2 spike|S protein|surface|SARS-CoV-2 spike|SARS-CoV-2 S|SPIKE_SARS2|PRO_0000449646	-	Reconstituted Complex	physical	Ni D (2023)	PUBMED:37018380	2697049	9615	Low Throughput	-	-	SARS-CoV-2 WT, Alpha, Beta and Gamma S proteins tested	-	BIOGRID	P0DTC2	-	YP_009724390	-	J9P7Y2|C7ECV0	NP_001158732	-	-	-	-	-	-	Severe acute respiratory syndrome coronavirus 2	Canis familiaris
3579231	442858	100683409	139974	1531777	-	-	CDH1	C4H10orf116	Cadherin-1|Uvomorulin	-	Proximity Label-MS	physical	Shafraz O (2023)	PUBMED:37756605	9615	9615	High Throughput	-	-	A Q-value of 0.05 was used to determine candidate threshold|Light-activated BioID (LAB)|TurboID	-	BIOGRID	F1PAA9	-	NP_001274054	-	-		-	-	-	-	-	-	Canis familiaris	Canis familiaris
3579232	442858	403459	139974	139390	-	-	CDH1	AP3B1	Cadherin-1|Uvomorulin	-	Proximity Label-MS	physical	Shafraz O (2023)	PUBMED:37756605	9615	9615	High Throughput	-	-	A Q-value of 0.05 was used to determine candidate threshold|Light-activated BioID (LAB)	-	BIOGRID	F1PAA9	-	NP_001274054	Q7YRF1	F1PVY2	NP_001002974	-	-	-	-	-	-	Canis familiaris	Canis familiaris
3579233	442858	479415	139974	145138	-	-	CDH1	ARCN1	Cadherin-1|Uvomorulin	-	Proximity Label-MS	physical	Shafraz O (2023)	PUBMED:37756605	9615	9615	High Throughput	-	-	A Q-value of 0.05 was used to determine candidate threshold|Light-activated BioID (LAB)	-	BIOGRID	F1PAA9	-	NP_001274054	-	F1PRT4		-	-	-	-	-	-	Canis familiaris	Canis familiaris
3579234	442858	478209	139974	143933	-	-	CDH1	CAPZB	Cadherin-1|Uvomorulin	-	Proximity Label-MS	physical	Shafraz O (2023)	PUBMED:37756605	9615	9615	High Throughput	-	-	A Q-value of 0.05 was used to determine candidate threshold|Light-activated BioID (LAB)	-	BIOGRID	F1PAA9	-	NP_001274054	-	F1PQS3		-	-	-	-	-	-	Canis familiaris	Canis familiaris
3579235	442858	478973	139974	144696	-	-	CDH1	COPA	Cadherin-1|Uvomorulin	-	Proximity Label-MS	physical	Shafraz O (2023)	PUBMED:37756605	9615	9615	High Throughput	-	-	A Q-value of 0.05 was used to determine candidate threshold|Light-activated BioID (LAB)	-	BIOGRID	F1PAA9	-	NP_001274054	-	-		-	-	-	-	-	-	Canis familiaris	Canis familiaris
3579236	442858	478424	139974	144148	-	-	CDH1	LOC478424	Cadherin-1|Uvomorulin	CSTB	Proximity Label-MS	physical	Shafraz O (2023)	PUBMED:37756605	9615	9615	High Throughput	-	-	A Q-value of 0.05 was used to determine candidate threshold|Light-activated BioID (LAB)	-	BIOGRID	F1PAA9	-	NP_001274054	-	-		-	-	-	-	-	-	Canis familiaris	Canis familiaris
3579237	442858	607412	139974	535667	-	-	CDH1	DBNL	Cadherin-1|Uvomorulin	-	Proximity Label-MS	physical	Shafraz O (2023)	PUBMED:37756605	9615	9615	High Throughput	-	-	A Q-value of 0.05 was used to determine candidate threshold|Light-activated BioID (LAB)|TurboID	-	BIOGRID	F1PAA9	-	NP_001274054	-	-		-	-	-	-	-	-	Canis familiaris	Canis familiaris
3579238	442858	483048	139974	148767	-	-	CDH1	EML4	Cadherin-1|Uvomorulin	-	Proximity Label-MS	physical	Shafraz O (2023)	PUBMED:37756605	9615	9615	High Throughput	-	-	A Q-value of 0.05 was used to determine candidate threshold|Light-activated BioID (LAB)	-	BIOGRID	F1PAA9	-	NP_001274054	-	F1PY01		-	-	-	-	-	-	Canis familiaris	Canis familiaris
3579239	442858	403666	139974	139590	-	-	CDH1	HNRNPAB	Cadherin-1|Uvomorulin	HNRNP A/B	Proximity Label-MS	physical	Shafraz O (2023)	PUBMED:37756605	9615	9615	High Throughput	-	-	A Q-value of 0.05 was used to determine candidate threshold|Light-activated BioID (LAB)|TurboID	-	BIOGRID	F1PAA9	-	NP_001274054	-	-		-	-	-	-	-	-	Canis familiaris	Canis familiaris
3579240	442858	474680	139974	140407	-	-	CDH1	HSPA4	Cadherin-1|Uvomorulin	APG-2	Proximity Label-MS	physical	Shafraz O (2023)	PUBMED:37756605	9615	9615	High Throughput	-	-	A Q-value of 0.05 was used to determine candidate threshold|Light-activated BioID (LAB)	-	BIOGRID	F1PAA9	-	NP_001274054	Q2TFN9	-	NP_001041481	-	-	-	-	-	-	Canis familiaris	Canis familiaris
3579241	442858	477675	139974	143400	-	-	CDH1	LDHB	Cadherin-1|Uvomorulin	-	Proximity Label-MS	physical	Shafraz O (2023)	PUBMED:37756605	9615	9615	High Throughput	-	-	A Q-value of 0.05 was used to determine candidate threshold|Light-activated BioID (LAB)	-	BIOGRID	F1PAA9	-	NP_001274054	-	E2R761	NP_001239093	-	-	-	-	-	-	Canis familiaris	Canis familiaris
3579242	442858	404021	139974	139934	-	-	CDH1	LGALS3	Cadherin-1|Uvomorulin	CBP 35|Gal-3|Galectin-3	Proximity Label-MS	physical	Shafraz O (2023)	PUBMED:37756605	9615	9615	High Throughput	-	-	A Q-value of 0.05 was used to determine candidate threshold|Light-activated BioID (LAB)	-	BIOGRID	F1PAA9	-	NP_001274054	-	E5Q8W5	NP_001183972	-	-	-	-	-	-	Canis familiaris	Canis familiaris
3579243	442858	100855547	139974	1537128	-	-	CDH1	LOC100855547	Cadherin-1|Uvomorulin	-	Proximity Label-MS	physical	Shafraz O (2023)	PUBMED:37756605	9615	9615	High Throughput	-	-	A Q-value of 0.05 was used to determine candidate threshold|Light-activated BioID (LAB)	-	BIOGRID	F1PAA9	-	NP_001274054	-	-	-	-	-	-	-	-	-	Canis familiaris	Canis familiaris
3579244	442858	478670	139974	144394	-	-	CDH1	LPP	Cadherin-1|Uvomorulin	-	Proximity Label-MS	physical	Shafraz O (2023)	PUBMED:37756605	9615	9615	High Throughput	-	-	A Q-value of 0.05 was used to determine candidate threshold|Light-activated BioID (LAB)|TurboID	-	BIOGRID	F1PAA9	-	NP_001274054	-	E2RSJ3		-	-	-	-	-	-	Canis familiaris	Canis familiaris
3579245	442858	490690	139974	156403	-	-	CDH1	LOC490690	Cadherin-1|Uvomorulin	-	Proximity Label-MS	physical	Shafraz O (2023)	PUBMED:37756605	9615	9615	High Throughput	-	-	A Q-value of 0.05 was used to determine candidate threshold|Light-activated BioID (LAB)	-	BIOGRID	F1PAA9	-	NP_001274054	-	-		-	-	-	-	-	-	Canis familiaris	Canis familiaris
3579246	442858	607519	139974	535766	-	-	CDH1	PPIG	Cadherin-1|Uvomorulin	-	Proximity Label-MS	physical	Shafraz O (2023)	PUBMED:37756605	9615	9615	High Throughput	-	-	A Q-value of 0.05 was used to determine candidate threshold|Light-activated BioID (LAB)	-	BIOGRID	F1PAA9	-	NP_001274054	-	J9PAE8		-	-	-	-	-	-	Canis familiaris	Canis familiaris
3579247	442858	479949	139974	145671	-	-	CDH1	RPL5	Cadherin-1|Uvomorulin	-	Proximity Label-MS	physical	Shafraz O (2023)	PUBMED:37756605	9615	9615	High Throughput	-	-	A Q-value of 0.05 was used to determine candidate threshold|Light-activated BioID (LAB)	-	BIOGRID	F1PAA9	-	NP_001274054	-	-		-	-	-	-	-	-	Canis familiaris	Canis familiaris
3579248	442858	476804	139974	142529	-	-	CDH1	RPS3	Cadherin-1|Uvomorulin	-	Proximity Label-MS	physical	Shafraz O (2023)	PUBMED:37756605	9615	9615	High Throughput	-	-	A Q-value of 0.05 was used to determine candidate threshold|Light-activated BioID (LAB)	-	BIOGRID	F1PAA9	-	NP_001274054	E2RH47	-		-	-	-	-	-	-	Canis familiaris	Canis familiaris
3579249	442858	100683601	139974	1531951	-	-	CDH1	SCEL	Cadherin-1|Uvomorulin	-	Proximity Label-MS	physical	Shafraz O (2023)	PUBMED:37756605	9615	9615	High Throughput	-	-	A Q-value of 0.05 was used to determine candidate threshold|Light-activated BioID (LAB)|TurboID	-	BIOGRID	F1PAA9	-	NP_001274054	-	J9NSL9		-	-	-	-	-	-	Canis familiaris	Canis familiaris
