#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
2754859	1489669	657	4383917	107125	SARS-CoV-3a	-	ORF3a	BMPR1A	3a|ns3a|U274X1|SARS-CoV sars3a|ORF3a|SARS-CoV ORF3a|X1|AP3A_CVHSA|PRO_0000106131	10q23del|ACVRLK3|ALK3|CD292|SKR5	Affinity Capture-MS	physical	Stukalov A (2021)	PUBMED:33845483	694009	9606	High Throughput	6.581915375	-	Affinity capture-MS was carried out using HA-tagged viral proteins as baits in human A549 lung carcinoma cells. Significant interactions were identified as those where the prey protein was at least 4 times enriched against the background (median log2 score > 2) with a p-value <= 1E-3.	-	BIOGRID	P59632	-	NP_828852	P36894	-	NP_004320	-	-	-	-	-	-	Severe acute respiratory syndrome-related coronavirus	Homo sapiens
2754860	1489669	25897	4383917	117405	SARS-CoV-3a	-	ORF3a	RNF19A	3a|ns3a|U274X1|SARS-CoV sars3a|ORF3a|SARS-CoV ORF3a|X1|AP3A_CVHSA|PRO_0000106131	RNF19	Affinity Capture-MS	physical	Stukalov A (2021)	PUBMED:33845483	694009	9606	High Throughput	7.399820635	-	Affinity capture-MS was carried out using HA-tagged viral proteins as baits in human A549 lung carcinoma cells. Significant interactions were identified as those where the prey protein was at least 4 times enriched against the background (median log2 score > 2) with a p-value <= 1E-3.	-	BIOGRID	P59632	-	NP_828852	Q9NV58	-	NP_056250|NP_001267468|NP_904355	-	-	-	-	-	-	Severe acute respiratory syndrome-related coronavirus	Homo sapiens
2754861	1489669	949	4383917	107387	SARS-CoV-3a	-	ORF3a	SCARB1	3a|ns3a|U274X1|SARS-CoV sars3a|ORF3a|SARS-CoV ORF3a|X1|AP3A_CVHSA|PRO_0000106131	CD36L1|CLA-1|CLA1|HDLQTL6|SR-BI|SRB1	Affinity Capture-MS	physical	Stukalov A (2021)	PUBMED:33845483	694009	9606	High Throughput	8.439341322	-	Affinity capture-MS was carried out using HA-tagged viral proteins as baits in human A549 lung carcinoma cells. Significant interactions were identified as those where the prey protein was at least 4 times enriched against the background (median log2 score > 2) with a p-value <= 1E-3.	-	BIOGRID	P59632	-	NP_828852	Q8WTV0	A0A024RBS4	NP_001076428|NP_005496	-	-	-	-	-	-	Severe acute respiratory syndrome-related coronavirus	Homo sapiens
2754862	1489669	1739	4383917	108083	SARS-CoV-3a	-	ORF3a	DLG1	3a|ns3a|U274X1|SARS-CoV sars3a|ORF3a|SARS-CoV ORF3a|X1|AP3A_CVHSA|PRO_0000106131	DLGH1|SAP-97|SAP97|dJ1061C18.1.1|hdlg	Affinity Capture-MS	physical	Stukalov A (2021)	PUBMED:33845483	694009	9606	High Throughput	7.45039313	-	Affinity capture-MS was carried out using HA-tagged viral proteins as baits in human A549 lung carcinoma cells. Significant interactions were identified as those where the prey protein was at least 4 times enriched against the background (median log2 score > 2) with a p-value <= 1E-3.	-	BIOGRID	P59632	-	NP_828852	Q12959	B4DF78	NP_004078|NP_001091894|NP_001350794|NP_001353151|NP_001353150|NP_001191317|NP_001191316|NP_001191315|NP_001353137|NP_001353136|NP_001353135|NP_001353134|NP_001353133|NP_001353132|NP_001353139|NP_001353138|NP_001353146|NP_001353147|NP_001353144|NP_001353145|NP_001353142|NP_001353143|NP_001353140|NP_001353141|NP_001353148|NP_001353149|NP_001277912	-	-	-	-	-	-	Severe acute respiratory syndrome-related coronavirus	Homo sapiens
2754863	1489669	133619	4383917	126367	SARS-CoV-3a	-	ORF3a	PRRC1	3a|ns3a|U274X1|SARS-CoV sars3a|ORF3a|SARS-CoV ORF3a|X1|AP3A_CVHSA|PRO_0000106131	-	Affinity Capture-MS	physical	Stukalov A (2021)	PUBMED:33845483	694009	9606	High Throughput	8.568580526	-	Affinity capture-MS was carried out using HA-tagged viral proteins as baits in human A549 lung carcinoma cells. Significant interactions were identified as those where the prey protein was at least 4 times enriched against the background (median log2 score > 2) with a p-value <= 1E-3.	-	BIOGRID	P59632	-	NP_828852	Q96M27	-	NP_001273737|NP_570721	-	-	-	-	-	-	Severe acute respiratory syndrome-related coronavirus	Homo sapiens
2754864	1489669	1489669	4383917	4383917	SARS-CoV-3a	SARS-CoV-3a	ORF3a	ORF3a	3a|ns3a|U274X1|SARS-CoV sars3a|ORF3a|SARS-CoV ORF3a|X1|AP3A_CVHSA|PRO_0000106131	3a|ns3a|U274X1|SARS-CoV sars3a|ORF3a|SARS-CoV ORF3a|X1|AP3A_CVHSA|PRO_0000106131	Affinity Capture-MS	physical	Stukalov A (2021)	PUBMED:33845483	694009	694009	High Throughput	19.18179384	-	Affinity capture-MS was carried out using HA-tagged viral proteins as baits in human A549 lung carcinoma cells. Significant interactions were identified as those where the prey protein was at least 4 times enriched against the background (median log2 score > 2) with a p-value <= 1E-3.	-	BIOGRID	P59632	-	NP_828852	P59632	-	NP_828852	-	-	-	-	-	-	Severe acute respiratory syndrome-related coronavirus	Severe acute respiratory syndrome-related coronavirus
2754865	1489669	1969	4383917	108288	SARS-CoV-3a	-	ORF3a	EPHA2	3a|ns3a|U274X1|SARS-CoV sars3a|ORF3a|SARS-CoV ORF3a|X1|AP3A_CVHSA|PRO_0000106131	ARCC2|CTPA|CTPP1|CTRCT6|ECK	Affinity Capture-MS	physical	Stukalov A (2021)	PUBMED:33845483	694009	9606	High Throughput	8.622437951	-	Affinity capture-MS was carried out using HA-tagged viral proteins as baits in human A549 lung carcinoma cells. Significant interactions were identified as those where the prey protein was at least 4 times enriched against the background (median log2 score > 2) with a p-value <= 1E-3.	-	BIOGRID	P59632	-	NP_828852	P29317	A0A024QZA8	NP_004422|NP_001316019	-	-	-	-	-	-	Severe acute respiratory syndrome-related coronavirus	Homo sapiens
2754866	1489669	5355	4383917	111369	SARS-CoV-3a	-	ORF3a	PLP2	3a|ns3a|U274X1|SARS-CoV sars3a|ORF3a|SARS-CoV ORF3a|X1|AP3A_CVHSA|PRO_0000106131	A4|A4LSB	Affinity Capture-MS	physical	Stukalov A (2021)	PUBMED:33845483	694009	9606	High Throughput	8.077587581	-	Affinity capture-MS was carried out using HA-tagged viral proteins as baits in human A549 lung carcinoma cells. Significant interactions were identified as those where the prey protein was at least 4 times enriched against the background (median log2 score > 2) with a p-value <= 1E-3.	-	BIOGRID	P59632	-	NP_828852	Q04941	A0A024QYW3	NP_002659	-	-	-	-	-	-	Severe acute respiratory syndrome-related coronavirus	Homo sapiens
2754867	1489669	81618	4383917	123553	SARS-CoV-3a	hucep-14	ORF3a	ITM2C	3a|ns3a|U274X1|SARS-CoV sars3a|ORF3a|SARS-CoV ORF3a|X1|AP3A_CVHSA|PRO_0000106131	BRI3|BRICD2C|E25|E25C|ITM3	Affinity Capture-MS	physical	Stukalov A (2021)	PUBMED:33845483	694009	9606	High Throughput	9.385205024	-	Affinity capture-MS was carried out using HA-tagged viral proteins as baits in human A549 lung carcinoma cells. Significant interactions were identified as those where the prey protein was at least 4 times enriched against the background (median log2 score > 2) with a p-value <= 1E-3.	-	BIOGRID	P59632	-	NP_828852	Q9NQX7	B8ZZM6|A0A024R466	NP_001274169|NP_001274170|NP_001012532|NP_001012534|NP_112188	-	-	-	-	-	-	Severe acute respiratory syndrome-related coronavirus	Homo sapiens
2754868	1489669	7110	4383917	112965	SARS-CoV-3a	-	ORF3a	TMF1	3a|ns3a|U274X1|SARS-CoV sars3a|ORF3a|SARS-CoV ORF3a|X1|AP3A_CVHSA|PRO_0000106131	ARA160|TMF	Affinity Capture-MS	physical	Stukalov A (2021)	PUBMED:33845483	694009	9606	High Throughput	11.58925203	-	Affinity capture-MS was carried out using HA-tagged viral proteins as baits in human A549 lung carcinoma cells. Significant interactions were identified as those where the prey protein was at least 4 times enriched against the background (median log2 score > 2) with a p-value <= 1E-3.	-	BIOGRID	P59632	-	NP_828852	P82094	A0A024R370|Q6PII6	NP_009045	-	-	-	-	-	-	Severe acute respiratory syndrome-related coronavirus	Homo sapiens
2754869	1489669	3459	4383917	109681	SARS-CoV-3a	RP3-503F13.3	ORF3a	IFNGR1	3a|ns3a|U274X1|SARS-CoV sars3a|ORF3a|SARS-CoV ORF3a|X1|AP3A_CVHSA|PRO_0000106131	CD119|IFNGR|IMD27A|IMD27B	Affinity Capture-MS	physical	Stukalov A (2021)	PUBMED:33845483	694009	9606	High Throughput	7.22238683	-	Affinity capture-MS was carried out using HA-tagged viral proteins as baits in human A549 lung carcinoma cells. Significant interactions were identified as those where the prey protein was at least 4 times enriched against the background (median log2 score > 2) with a p-value <= 1E-3.	-	BIOGRID	P59632	-	NP_828852	P15260	-	NP_000407|NP_001350455|NP_001350456	-	-	-	-	-	-	Severe acute respiratory syndrome-related coronavirus	Homo sapiens
2754870	1489669	5792	4383917	111756	SARS-CoV-3a	RP5-1029K14.1	ORF3a	PTPRF	3a|ns3a|U274X1|SARS-CoV sars3a|ORF3a|SARS-CoV ORF3a|X1|AP3A_CVHSA|PRO_0000106131	BNAH2|LAR	Affinity Capture-MS	physical	Stukalov A (2021)	PUBMED:33845483	694009	9606	High Throughput	5.689040652	-	Affinity capture-MS was carried out using HA-tagged viral proteins as baits in human A549 lung carcinoma cells. Significant interactions were identified as those where the prey protein was at least 4 times enriched against the background (median log2 score > 2) with a p-value <= 1E-3.	-	BIOGRID	P59632	-	NP_828852	P10586	-	NP_002831|NP_569707|NP_001316068|NP_001316069|NP_001316066|NP_001316067	-	-	-	-	-	-	Severe acute respiratory syndrome-related coronavirus	Homo sapiens
2754871	1489669	8910	4383917	114424	SARS-CoV-3a	UNQ433/PRO840	ORF3a	SGCE	3a|ns3a|U274X1|SARS-CoV sars3a|ORF3a|SARS-CoV ORF3a|X1|AP3A_CVHSA|PRO_0000106131	DYT11|ESG	Affinity Capture-MS	physical	Stukalov A (2021)	PUBMED:33845483	694009	9606	High Throughput	8.950741989	-	Affinity capture-MS was carried out using HA-tagged viral proteins as baits in human A549 lung carcinoma cells. Significant interactions were identified as those where the prey protein was at least 4 times enriched against the background (median log2 score > 2) with a p-value <= 1E-3.	-	BIOGRID	P59632	-	NP_828852	O43556	E9PEH6|C9JR67|B4DP78	NP_001333642|NP_001333646|NP_001333644|NP_001333649|NP_001333648|NP_001092870|NP_001092871|NP_001288068|NP_003910	-	-	-	-	-	-	Severe acute respiratory syndrome-related coronavirus	Homo sapiens
2754872	1489669	10066	4383917	115377	SARS-CoV-3a	-	ORF3a	SCAMP2	3a|ns3a|U274X1|SARS-CoV sars3a|ORF3a|SARS-CoV ORF3a|X1|AP3A_CVHSA|PRO_0000106131	-	Affinity Capture-MS	physical	Stukalov A (2021)	PUBMED:33845483	694009	9606	High Throughput	10.01116431	-	Affinity capture-MS was carried out using HA-tagged viral proteins as baits in human A549 lung carcinoma cells. Significant interactions were identified as those where the prey protein was at least 4 times enriched against the background (median log2 score > 2) with a p-value <= 1E-3.	-	BIOGRID	P59632	-	NP_828852	O15127	-	NP_001307707|NP_005688	-	-	-	-	-	-	Severe acute respiratory syndrome-related coronavirus	Homo sapiens
2754873	1489669	7132	4383917	112986	SARS-CoV-3a	-	ORF3a	TNFRSF1A	3a|ns3a|U274X1|SARS-CoV sars3a|ORF3a|SARS-CoV ORF3a|X1|AP3A_CVHSA|PRO_0000106131	CD120a|FPF|MS5|TBP1|TNF-R|TNF-R-I|TNF-R55|TNFAR|TNFR1|TNFR1-d2|TNFR55|TNFR60|p55|p55-R|p60	Affinity Capture-MS	physical	Stukalov A (2021)	PUBMED:33845483	694009	9606	High Throughput	7.540241476	-	Affinity capture-MS was carried out using HA-tagged viral proteins as baits in human A549 lung carcinoma cells. Significant interactions were identified as those where the prey protein was at least 4 times enriched against the background (median log2 score > 2) with a p-value <= 1E-3.	-	BIOGRID	P59632	-	NP_828852	P19438	-	NP_001333021|NP_001333020|NP_001056	-	-	-	-	-	-	Severe acute respiratory syndrome-related coronavirus	Homo sapiens
2754874	1489669	51125	4383917	119312	SARS-CoV-3a	HDCKB03P	ORF3a	GOLGA7	3a|ns3a|U274X1|SARS-CoV sars3a|ORF3a|SARS-CoV ORF3a|X1|AP3A_CVHSA|PRO_0000106131	GCP16|GOLGA3AP1|GOLGA7A|HSPC041	Affinity Capture-MS	physical	Stukalov A (2021)	PUBMED:33845483	694009	9606	High Throughput	7.281825116	-	Affinity capture-MS was carried out using HA-tagged viral proteins as baits in human A549 lung carcinoma cells. Significant interactions were identified as those where the prey protein was at least 4 times enriched against the background (median log2 score > 2) with a p-value <= 1E-3.	-	BIOGRID	P59632	-	NP_828852	Q7Z5G4	-	NP_057183|NP_001002296|NP_001349909|NP_001167595|NP_001349908	-	-	-	-	-	-	Severe acute respiratory syndrome-related coronavirus	Homo sapiens
2754875	1489669	9529	4383917	114905	SARS-CoV-3a	-	ORF3a	BAG5	3a|ns3a|U274X1|SARS-CoV sars3a|ORF3a|SARS-CoV ORF3a|X1|AP3A_CVHSA|PRO_0000106131	BAG-5	Affinity Capture-MS	physical	Stukalov A (2021)	PUBMED:33845483	694009	9606	High Throughput	6.815479491	-	Affinity capture-MS was carried out using HA-tagged viral proteins as baits in human A549 lung carcinoma cells. Significant interactions were identified as those where the prey protein was at least 4 times enriched against the background (median log2 score > 2) with a p-value <= 1E-3.	-	BIOGRID	P59632	-	NP_828852	Q9UL15	A0A024R6M6	NP_001015048|NP_001015049|NP_004864	-	-	-	-	-	-	Severe acute respiratory syndrome-related coronavirus	Homo sapiens
2754876	1489669	347902	4383917	131497	SARS-CoV-3a	-	ORF3a	AMIGO2	3a|ns3a|U274X1|SARS-CoV sars3a|ORF3a|SARS-CoV ORF3a|X1|AP3A_CVHSA|PRO_0000106131	ALI1|AMIGO-2|DEGA	Affinity Capture-MS	physical	Stukalov A (2021)	PUBMED:33845483	694009	9606	High Throughput	7.456519775	-	Affinity capture-MS was carried out using HA-tagged viral proteins as baits in human A549 lung carcinoma cells. Significant interactions were identified as those where the prey protein was at least 4 times enriched against the background (median log2 score > 2) with a p-value <= 1E-3.	-	BIOGRID	P59632	-	NP_828852	Q86SJ2	A0A024R127	NP_862830|NP_001137140	-	-	-	-	-	-	Severe acute respiratory syndrome-related coronavirus	Homo sapiens
2754877	1489669	284996	4383917	129991	SARS-CoV-3a	-	ORF3a	RNF149	3a|ns3a|U274X1|SARS-CoV sars3a|ORF3a|SARS-CoV ORF3a|X1|AP3A_CVHSA|PRO_0000106131	DNAPTP2	Affinity Capture-MS	physical	Stukalov A (2021)	PUBMED:33845483	694009	9606	High Throughput	7.396789204	-	Affinity capture-MS was carried out using HA-tagged viral proteins as baits in human A549 lung carcinoma cells. Significant interactions were identified as those where the prey protein was at least 4 times enriched against the background (median log2 score > 2) with a p-value <= 1E-3.	-	BIOGRID	P59632	-	NP_828852	Q8NC42	-	NP_775918	-	-	-	-	-	-	Severe acute respiratory syndrome-related coronavirus	Homo sapiens
2754878	1489669	8677	4383917	114225	SARS-CoV-3a	-	ORF3a	STX10	3a|ns3a|U274X1|SARS-CoV sars3a|ORF3a|SARS-CoV ORF3a|X1|AP3A_CVHSA|PRO_0000106131	SYN10|hsyn10	Affinity Capture-MS	physical	Stukalov A (2021)	PUBMED:33845483	694009	9606	High Throughput	5.676952885	-	Affinity capture-MS was carried out using HA-tagged viral proteins as baits in human A549 lung carcinoma cells. Significant interactions were identified as those where the prey protein was at least 4 times enriched against the background (median log2 score > 2) with a p-value <= 1E-3.	-	BIOGRID	P59632	-	NP_828852	O60499	X6R2W0|Q5U8S2	NP_001258539|NP_001258538|NP_001258540|NP_003756	-	-	-	-	-	-	Severe acute respiratory syndrome-related coronavirus	Homo sapiens
2754879	1489669	9950	4383917	115275	SARS-CoV-3a	PIG31	ORF3a	GOLGA5	3a|ns3a|U274X1|SARS-CoV sars3a|ORF3a|SARS-CoV ORF3a|X1|AP3A_CVHSA|PRO_0000106131	GOLIM5|RFG5|ret-II	Affinity Capture-MS	physical	Stukalov A (2021)	PUBMED:33845483	694009	9606	High Throughput	8.910732229	-	Affinity capture-MS was carried out using HA-tagged viral proteins as baits in human A549 lung carcinoma cells. Significant interactions were identified as those where the prey protein was at least 4 times enriched against the background (median log2 score > 2) with a p-value <= 1E-3.	-	BIOGRID	P59632	-	NP_828852	Q8TBA6	-	NP_005104	-	-	-	-	-	-	Severe acute respiratory syndrome-related coronavirus	Homo sapiens
2754880	1489669	9514	4383917	114891	SARS-CoV-3a	-	ORF3a	GAL3ST1	3a|ns3a|U274X1|SARS-CoV sars3a|ORF3a|SARS-CoV ORF3a|X1|AP3A_CVHSA|PRO_0000106131	CST	Affinity Capture-MS	physical	Stukalov A (2021)	PUBMED:33845483	694009	9606	High Throughput	7.311716358	-	Affinity capture-MS was carried out using HA-tagged viral proteins as baits in human A549 lung carcinoma cells. Significant interactions were identified as those where the prey protein was at least 4 times enriched against the background (median log2 score > 2) with a p-value <= 1E-3.	-	BIOGRID	P59632	-	NP_828852	Q99999	A0A024R1D7	NP_004852	-	-	-	-	-	-	Severe acute respiratory syndrome-related coronavirus	Homo sapiens
2754881	1489669	23670	4383917	117188	SARS-CoV-3a	RP11-52I12.1	ORF3a	TMEM2	3a|ns3a|U274X1|SARS-CoV sars3a|ORF3a|SARS-CoV ORF3a|X1|AP3A_CVHSA|PRO_0000106131	-	Affinity Capture-MS	physical	Stukalov A (2021)	PUBMED:33845483	694009	9606	High Throughput	9.563471039	-	Affinity capture-MS was carried out using HA-tagged viral proteins as baits in human A549 lung carcinoma cells. Significant interactions were identified as those where the prey protein was at least 4 times enriched against the background (median log2 score > 2) with a p-value <= 1E-3.	-	BIOGRID	P59632	-	NP_828852	Q9UHN6	A0A024R229	NP_037522|NP_001129292	-	-	-	-	-	-	Severe acute respiratory syndrome-related coronavirus	Homo sapiens
2754882	1489669	9784	4383917	115128	SARS-CoV-3a	-	ORF3a	SNX17	3a|ns3a|U274X1|SARS-CoV sars3a|ORF3a|SARS-CoV ORF3a|X1|AP3A_CVHSA|PRO_0000106131	-	Affinity Capture-MS	physical	Stukalov A (2021)	PUBMED:33845483	694009	9606	High Throughput	7.353026556	-	Affinity capture-MS was carried out using HA-tagged viral proteins as baits in human A549 lung carcinoma cells. Significant interactions were identified as those where the prey protein was at least 4 times enriched against the background (median log2 score > 2) with a p-value <= 1E-3.	-	BIOGRID	P59632	-	NP_828852	Q15036	B4DQ37|B4DTB8|B4DDM3	NP_001253990|NP_001253989|NP_001253988|NP_055563	-	-	-	-	-	-	Severe acute respiratory syndrome-related coronavirus	Homo sapiens
2754883	1489669	10273	4383917	115563	SARS-CoV-3a	LA16c-313D11.6	ORF3a	STUB1	3a|ns3a|U274X1|SARS-CoV sars3a|ORF3a|SARS-CoV ORF3a|X1|AP3A_CVHSA|PRO_0000106131	CHIP|HSPABP2|NY-CO-7|SCAR16|SDCCAG7|UBOX1	Affinity Capture-MS	physical	Stukalov A (2021)	PUBMED:33845483	694009	9606	High Throughput	7.06394796	-	Affinity capture-MS was carried out using HA-tagged viral proteins as baits in human A549 lung carcinoma cells. Significant interactions were identified as those where the prey protein was at least 4 times enriched against the background (median log2 score > 2) with a p-value <= 1E-3.	-	BIOGRID	P59632	-	NP_828852	Q9UNE7	-	NP_005852|NP_001280126	-	-	-	-	-	-	Severe acute respiratory syndrome-related coronavirus	Homo sapiens
2754884	1489669	9990	4383917	115311	SARS-CoV-3a	-	ORF3a	SLC12A6	3a|ns3a|U274X1|SARS-CoV sars3a|ORF3a|SARS-CoV ORF3a|X1|AP3A_CVHSA|PRO_0000106131	ACCPN|KCC3|KCC3A|KCC3B	Affinity Capture-MS	physical	Stukalov A (2021)	PUBMED:33845483	694009	9606	High Throughput	7.405847065	-	Affinity capture-MS was carried out using HA-tagged viral proteins as baits in human A549 lung carcinoma cells. Significant interactions were identified as those where the prey protein was at least 4 times enriched against the background (median log2 score > 2) with a p-value <= 1E-3.	-	BIOGRID	P59632	-	NP_828852	Q9UHW9	A0A024R9K8|A0A024R9I5|Q6NSI7	NP_005126|NP_001035959|NP_001035961|NP_001035960|NP_001035962|NP_598408	-	-	-	-	-	-	Severe acute respiratory syndrome-related coronavirus	Homo sapiens
2754885	1489669	5795	4383917	111759	SARS-CoV-3a	-	ORF3a	PTPRJ	3a|ns3a|U274X1|SARS-CoV sars3a|ORF3a|SARS-CoV ORF3a|X1|AP3A_CVHSA|PRO_0000106131	CD148|DEP1|HPTPeta|R-PTP-ETA|SCC1	Affinity Capture-MS	physical	Stukalov A (2021)	PUBMED:33845483	694009	9606	High Throughput	8.165745572	-	Affinity capture-MS was carried out using HA-tagged viral proteins as baits in human A549 lung carcinoma cells. Significant interactions were identified as those where the prey protein was at least 4 times enriched against the background (median log2 score > 2) with a p-value <= 1E-3.	-	BIOGRID	P59632	-	NP_828852	Q12913	Q9NPR5	NP_002834|NP_001091973	-	-	-	-	-	-	Severe acute respiratory syndrome-related coronavirus	Homo sapiens
2754886	1489669	745	4383917	107203	SARS-CoV-3a	-	ORF3a	MYRF	3a|ns3a|U274X1|SARS-CoV sars3a|ORF3a|SARS-CoV ORF3a|X1|AP3A_CVHSA|PRO_0000106131	C11orf9|MRF|Ndt80|pqn-47	Affinity Capture-MS	physical	Stukalov A (2021)	PUBMED:33845483	694009	9606	High Throughput	10.12244856	-	Affinity capture-MS was carried out using HA-tagged viral proteins as baits in human A549 lung carcinoma cells. Significant interactions were identified as those where the prey protein was at least 4 times enriched against the background (median log2 score > 2) with a p-value <= 1E-3.	-	BIOGRID	P59632	-	NP_828852	Q9Y2G1	-	NP_001120864|NP_037411	-	-	-	-	-	-	Severe acute respiratory syndrome-related coronavirus	Homo sapiens
2754887	1489669	55776	4383917	120891	SARS-CoV-3a	-	ORF3a	SAYSD1	3a|ns3a|U274X1|SARS-CoV sars3a|ORF3a|SARS-CoV ORF3a|X1|AP3A_CVHSA|PRO_0000106131	C6orf64	Affinity Capture-MS	physical	Stukalov A (2021)	PUBMED:33845483	694009	9606	High Throughput	9.799511703	-	Affinity capture-MS was carried out using HA-tagged viral proteins as baits in human A549 lung carcinoma cells. Significant interactions were identified as those where the prey protein was at least 4 times enriched against the background (median log2 score > 2) with a p-value <= 1E-3.	-	BIOGRID	P59632	-	NP_828852	Q9NPB0	-	NP_060792	-	-	-	-	-	-	Severe acute respiratory syndrome-related coronavirus	Homo sapiens
2754888	1489669	9180	4383917	114617	SARS-CoV-3a	-	ORF3a	OSMR	3a|ns3a|U274X1|SARS-CoV sars3a|ORF3a|SARS-CoV ORF3a|X1|AP3A_CVHSA|PRO_0000106131	OSMRB|PLCA1	Affinity Capture-MS	physical	Stukalov A (2021)	PUBMED:33845483	694009	9606	High Throughput	8.731100418	-	Affinity capture-MS was carried out using HA-tagged viral proteins as baits in human A549 lung carcinoma cells. Significant interactions were identified as those where the prey protein was at least 4 times enriched against the background (median log2 score > 2) with a p-value <= 1E-3.	-	BIOGRID	P59632	-	NP_828852	Q99650	-	NP_001161827|NP_003990|NP_001310433|NP_001310436|NP_001310435|NP_001310434	-	-	-	-	-	-	Severe acute respiratory syndrome-related coronavirus	Homo sapiens
2754889	1489669	8744	4383917	114281	SARS-CoV-3a	-	ORF3a	TNFSF9	3a|ns3a|U274X1|SARS-CoV sars3a|ORF3a|SARS-CoV ORF3a|X1|AP3A_CVHSA|PRO_0000106131	4-1BB-L|CD137L	Affinity Capture-MS	physical	Stukalov A (2021)	PUBMED:33845483	694009	9606	High Throughput	7.065075831	-	Affinity capture-MS was carried out using HA-tagged viral proteins as baits in human A549 lung carcinoma cells. Significant interactions were identified as those where the prey protein was at least 4 times enriched against the background (median log2 score > 2) with a p-value <= 1E-3.	-	BIOGRID	P59632	-	NP_828852	P41273	-	NP_003802	-	-	-	-	-	-	Severe acute respiratory syndrome-related coronavirus	Homo sapiens
2754890	1489669	8411	4383917	113999	SARS-CoV-3a	-	ORF3a	EEA1	3a|ns3a|U274X1|SARS-CoV sars3a|ORF3a|SARS-CoV ORF3a|X1|AP3A_CVHSA|PRO_0000106131	MST105|MSTP105|ZFYVE2	Affinity Capture-MS	physical	Stukalov A (2021)	PUBMED:33845483	694009	9606	High Throughput	9.434388788	-	Affinity capture-MS was carried out using HA-tagged viral proteins as baits in human A549 lung carcinoma cells. Significant interactions were identified as those where the prey protein was at least 4 times enriched against the background (median log2 score > 2) with a p-value <= 1E-3.	-	BIOGRID	P59632	-	NP_828852	Q15075	-	NP_003557	-	-	-	-	-	-	Severe acute respiratory syndrome-related coronavirus	Homo sapiens
2754891	1489669	10723	4383917	115947	SARS-CoV-3a	-	ORF3a	SLC12A7	3a|ns3a|U274X1|SARS-CoV sars3a|ORF3a|SARS-CoV ORF3a|X1|AP3A_CVHSA|PRO_0000106131	KCC4	Affinity Capture-MS	physical	Stukalov A (2021)	PUBMED:33845483	694009	9606	High Throughput	8.805466748	-	Affinity capture-MS was carried out using HA-tagged viral proteins as baits in human A549 lung carcinoma cells. Significant interactions were identified as those where the prey protein was at least 4 times enriched against the background (median log2 score > 2) with a p-value <= 1E-3.	-	BIOGRID	P59632	-	NP_828852	Q9Y666	-	NP_006589	-	-	-	-	-	-	Severe acute respiratory syndrome-related coronavirus	Homo sapiens
2754892	1489669	115	4383917	106628	SARS-CoV-3a	-	ORF3a	ADCY9	3a|ns3a|U274X1|SARS-CoV sars3a|ORF3a|SARS-CoV ORF3a|X1|AP3A_CVHSA|PRO_0000106131	AC9	Affinity Capture-MS	physical	Stukalov A (2021)	PUBMED:33845483	694009	9606	High Throughput	8.450323655	-	Affinity capture-MS was carried out using HA-tagged viral proteins as baits in human A549 lung carcinoma cells. Significant interactions were identified as those where the prey protein was at least 4 times enriched against the background (median log2 score > 2) with a p-value <= 1E-3.	-	BIOGRID	P59632	-	NP_828852	O60503	-	NP_001107	-	-	-	-	-	-	Severe acute respiratory syndrome-related coronavirus	Homo sapiens
2754893	1489669	4854	4383917	110916	SARS-CoV-3a	-	ORF3a	NOTCH3	3a|ns3a|U274X1|SARS-CoV sars3a|ORF3a|SARS-CoV ORF3a|X1|AP3A_CVHSA|PRO_0000106131	CADASIL|CASIL|IMF2	Affinity Capture-MS	physical	Stukalov A (2021)	PUBMED:33845483	694009	9606	High Throughput	6.433968062	-	Affinity capture-MS was carried out using HA-tagged viral proteins as baits in human A549 lung carcinoma cells. Significant interactions were identified as those where the prey protein was at least 4 times enriched against the background (median log2 score > 2) with a p-value <= 1E-3.	-	BIOGRID	P59632	-	NP_828852	Q9UM47	-	NP_000426	-	-	-	-	-	-	Severe acute respiratory syndrome-related coronavirus	Homo sapiens
