#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
836782	100009298	2835	1172319	109096	-	-	PPP1CA	GPR12	PPP1A	GPCR12|GPCR21|PPP1R84	Affinity Capture-Western	physical	Hendrickx A (2009)	PUBMED:19389623	9986	9606	Low Throughput	-	-	-	-	BIOGRID	P62139	-	NP_001095176	P47775	A8K2F5|B4DG25	NP_005279	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
836783	100009298	389207	1172319	133037	-	-	PPP1CA	GRXCR1	PPP1A	DFNB25|PPP1R88	Affinity Capture-Western	physical	Hendrickx A (2009)	PUBMED:19389623	9986	9606	Low Throughput	-	-	-	-	BIOGRID	P62139	-	NP_001095176	A8MXD5	-	NP_001073945	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
836784	100009298	54768	1172319	120142	-	-	PPP1CA	HYDIN	PPP1A	CILD5|HYDIN1|HYDIN2|PPP1R31	Affinity Capture-Western	physical	Hendrickx A (2009)	PUBMED:19389623	9986	9606	Low Throughput	-	-	-	-	BIOGRID	P62139	-	NP_001095176	Q4G0P3	-	NP_001257903|NP_060028|NP_001185472|NP_001185471	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
836785	100009298	3710	1172319	109915	-	-	PPP1CA	ITPR3	PPP1A	IP3R|IP3R3	Affinity Capture-Western	physical	Hendrickx A (2009)	PUBMED:19389623	9986	9606	Low Throughput	-	-	-	-	BIOGRID	P62139	-	NP_001095176	Q14573	A6H8K3|Q59ES2	NP_002215	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
836786	100009298	10765	1172319	115984	-	-	PPP1CA	KDM5B	PPP1A	CT31|JARID1B|PLU-1|PLU1|PPP1R98|PUT1|RBBP2H1A	Affinity Capture-Western	physical	Hendrickx A (2009)	PUBMED:19389623	9986	9606	Low Throughput	-	-	-	-	BIOGRID	P62139	-	NP_001095176	Q9UGL1	Q9UFD3	NP_006609|NP_001300971	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
836787	100009298	54207	1172319	119924	-	-	PPP1CA	KCNK10	PPP1A	K2p10.1|PPP1R97|TREK-2|TREK2	Affinity Capture-Western	physical	Hendrickx A (2009)	PUBMED:19389623	9986	9606	Low Throughput	-	-	-	-	BIOGRID	P62139	-	NP_001095176	P57789	-	NP_066984|NP_612191|NP_612190	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
836788	100009298	9665	1172319	115020	-	-	PPP1CA	KIAA0430	PPP1A	LKAP|MARF1|PPP1R34	Affinity Capture-Western	physical	Hendrickx A (2009)	PUBMED:19389623	9986	9606	Low Throughput	-	-	-	-	BIOGRID	P62139	-	NP_001095176	Q9Y4F3	-	NP_001171927|NP_055462|NP_001171928	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
836789	100009298	9858	1172319	115192	-	RP11-426A6.6	PPP1CA	PPP1R26	PPP1A	KIAA0649	Affinity Capture-Western	physical	Hendrickx A (2009)	PUBMED:19389623	9986	9606	Low Throughput	-	-	-	-	BIOGRID	P62139	-	NP_001095176	Q5T8A7	-	NP_055626	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
836790	100009298	57221	1172319	121457	-	RP1-171N11.1	PPP1CA	KIAA1244	PPP1A	A7322|ARFGEF3|BIG3|C6orf92|PPP1R33|dJ171N11.1	Affinity Capture-Western	physical	Hendrickx A (2009)	PUBMED:19389623	9986	9606	Low Throughput	-	-	-	-	BIOGRID	P62139	-	NP_001095176	Q5TH69	C5NM88|B5MDV5	NP_065073	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
836791	100009298	57662	1172319	121695	-	-	PPP1CA	CAMSAP3	PPP1A	KIAA1543|NEZHA|PPP1R80	Affinity Capture-Western	physical	Hendrickx A (2009)	PUBMED:19389623	9986	9606	Low Throughput	-	-	-	-	BIOGRID	P62139	-	NP_001095176	Q9P1Y5	D6W648	NP_065953|NP_001073898	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
836792	100009298	114783	1172319	125345	-	-	PPP1CA	LMTK3	PPP1A	LMR3|PPP1R101|TYKLM3	Affinity Capture-Western	physical	Hendrickx A (2009)	PUBMED:19389623	9986	9606	Low Throughput	-	-	-	-	BIOGRID	P62139	-	NP_001095176	Q96Q04	-	NP_001073903	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
836793	100009298	284352	1172319	129838	-	-	PPP1CA	PPP1R37	PPP1A	LRRC68	Affinity Capture-Western	physical	Hendrickx A (2009)	PUBMED:19389623	9986	9606	Low Throughput	-	-	-	-	BIOGRID	P62139	-	NP_001095176	O75864	-	NP_061994	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
836794	100009298	4131	1172319	110304	-	-	PPP1CA	MAP1B	PPP1A	FUTSCH|MAP5|PPP1R102	Affinity Capture-Western	physical	Hendrickx A (2009)	PUBMED:19389623	9986	9606	Low Throughput	-	-	-	-	BIOGRID	P62139	-	NP_001095176	P46821	Q6PJD3|Q86X89	NP_001311184|NP_005900	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
836795	100009298	4176	1172319	110344	-	-	PPP1CA	MCM7	PPP1A	CDC47|MCM2|P1.1-MCM3|P1CDC47|P85MCM|PNAS146|PPP1R104	Affinity Capture-Western	physical	Hendrickx A (2009)	PUBMED:19389623	9986	9606	Low Throughput	-	-	-	-	BIOGRID	P62139	-	NP_001095176	P33993	C6EMX8	NP_001265524|NP_877577|NP_005907	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
836796	100009298	4288	1172319	110434	-	RP11-380J17.2	PPP1CA	MKI67	PPP1A	KIA|MIB-|MIB-1|PPP1R105	Affinity Capture-Western	physical	Hendrickx A (2009)	PUBMED:19389623	9986	9606	Low Throughput	-	-	-	-	BIOGRID	P62139	-	NP_001095176	P46013	-	NP_001139438|NP_002408	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
836797	100009298	10199	1172319	115494	-	-	PPP1CA	MPHOSPH10	PPP1A	CT90|MPP10|MPP10P|PPP1R106	Affinity Capture-Western	physical	Hendrickx A (2009)	PUBMED:19389623	9986	9606	Low Throughput	-	-	-	-	BIOGRID	P62139	-	NP_001095176	O00566	-	NP_005782	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
836798	100009298	4642	1172319	110726	-	-	PPP1CA	MYO1D	PPP1A	PPP1R108|myr4	Affinity Capture-Western	physical	Hendrickx A (2009)	PUBMED:19389623	9986	9606	Low Throughput	-	-	-	-	BIOGRID	P62139	-	NP_001095176	O94832	J3KRL0|J3QRN6	NP_001290209|NP_001290208|NP_056009	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
836799	100009298	5001	1172319	111043	-	-	PPP1CA	ORC5	PPP1A	ORC5L|ORC5P|ORC5T|PPP1R117	Affinity Capture-Western	physical	Hendrickx A (2009)	PUBMED:19389623	9986	9606	Low Throughput	-	-	-	-	BIOGRID	P62139	-	NP_001095176	O43913	A4D0P7|Q53FC8	NP_002544|NP_859531	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
836800	100009298	27328	1172319	118142	-	RP13-138P15.1	PPP1CA	PCDH11X	PPP1A	PCDH-X|PCDH11|PCDHX|PPP1R119	Affinity Capture-Western	physical	Hendrickx A (2009)	PUBMED:19389623	9986	9606	Low Throughput	-	-	-	-	BIOGRID	P62139	-	NP_001095176	Q9BZA7	-	NP_116750|NP_116751|NP_116749|NP_055337|NP_001161835|NP_001161834|NP_001161833|NP_001161832	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
836801	100009298	63935	1172319	122003	-	-	PPP1CA	PCIF1	PPP1A	C20orf67|PPP1R121	Affinity Capture-Western	physical	Hendrickx A (2009)	PUBMED:19389623	9986	9606	Low Throughput	-	-	-	-	BIOGRID	P62139	-	NP_001095176	Q9H4Z3	-	NP_071387	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
836802	100009298	57661	1172319	121694	-	-	PPP1CA	PHRF1	PPP1A	PPP1R125|RNF221	Affinity Capture-Western	physical	Hendrickx A (2009)	PUBMED:19389623	9986	9606	Low Throughput	-	-	-	-	BIOGRID	P62139	-	NP_001095176	Q9P1Y6	B7ZM66|E9PJ24|B7ZM65|A0A024RCA1|F8WEF5	NP_065952|NP_001273510|NP_001273511|NP_001273512	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
836803	100009298	9088	1172319	114544	-	-	PPP1CA	PKMYT1	PPP1A	MYT1|PPP1R126	Affinity Capture-Western	physical	Hendrickx A (2009)	PUBMED:19389623	9986	9606	Low Throughput	-	-	-	-	BIOGRID	P62139	-	NP_001095176	Q99640	Q0IJ49	NP_001245380|NP_872629|NP_004194|NP_001245379	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
836804	100009298	338661	1172319	130776	-	-	PPP1CA	TMEM225	PPP1A	PMP22CD|PPP1R154	Affinity Capture-Western	physical	Hendrickx A (2009)	PUBMED:19389623	9986	9606	Low Throughput	-	-	-	-	BIOGRID	P62139	-	NP_001095176	Q6GV28	-	NP_001013765	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
836805	100009298	64062	1172319	122035	-	PRO1777	PPP1CA	RBM26	PPP1A	ARRS2|C13orf10|PPP1R132|SE70-2|ZC3H17	Affinity Capture-Western	physical	Hendrickx A (2009)	PUBMED:19389623	9986	9606	Low Throughput	-	-	-	-	BIOGRID	P62139	-	NP_001095176	Q5T8P6	A0A087X0H9	NP_001273561|NP_001273560|NP_071401|NP_001353664	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
836806	100009298	23504	1172319	117051	-	RP11-662M24.2	PPP1CA	RIMBP2	PPP1A	PPP1R133|RBP2|RIM-BP2	Affinity Capture-Western	physical	Hendrickx A (2009)	PUBMED:19389623	9986	9606	Low Throughput	-	-	-	-	BIOGRID	P62139	-	NP_001095176	O15034	-	NP_056162	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
836807	100009298	23322	1172319	116911	-	-	PPP1CA	RPGRIP1L	PPP1A	CORS3|FTM|JBTS7|MKS5|NPHP8|PPP1R134	Affinity Capture-Western	physical	Hendrickx A (2009)	PUBMED:19389623	9986	9606	Low Throughput	-	-	-	-	BIOGRID	P62139	-	NP_001095176	Q68CZ1	A0A087WX34|H3BV03	NP_056087|NP_001295263|NP_001121369|NP_001317467	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
836808	100009298	23076	1172319	116708	-	-	PPP1CA	RRP1B	PPP1A	KIAA0179|NNP1L|Nnp1|PPP1R136|RRP1	Affinity Capture-Western	physical	Hendrickx A (2009)	PUBMED:19389623	9986	9606	Low Throughput	-	-	-	-	BIOGRID	P62139	-	NP_001095176	Q14684	-	NP_055871	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
836809	100009298	26278	1172319	117661	-	-	PPP1CA	SACS	PPP1A	ARSACS|DNAJC29|PPP1R138|SPAX6	Affinity Capture-Western	physical	Hendrickx A (2009)	PUBMED:19389623	9986	9606	Low Throughput	-	-	-	-	BIOGRID	P62139	-	NP_001095176	Q9NZJ4	-	NP_055178|NP_001264984	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
836810	100009298	9814	1172319	115153	-	RP5-858B16.1	PPP1CA	SFI1	PPP1A	PISD|PPP1R139|hSfi1p	Affinity Capture-Western	physical	Hendrickx A (2009)	PUBMED:19389623	9986	9606	Low Throughput	-	-	-	-	BIOGRID	P62139	-	NP_001095176	A8K8P3	-	NP_055590|NP_001245256|NP_001007468|NP_001245254|NP_001245255	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
836811	100009298	63898	1172319	121977	-	-	PPP1CA	SH2D4A	PPP1A	PPP1R38|SH2A	Affinity Capture-Western	physical	Hendrickx A (2009)	PUBMED:19389623	9986	9606	Low Throughput	-	-	-	-	BIOGRID	P62139	-	NP_001095176	Q9H788	-	NP_001167631|NP_001167630|NP_001350040|NP_071354|NP_001350039	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
836812	100009298	153769	1172319	127517	-	-	PPP1CA	SH3RF2	PPP1A	HEPP1|POSHER|PPP1R39|RNF158	Affinity Capture-Western	physical	Hendrickx A (2009)	PUBMED:19389623	9986	9606	Low Throughput	-	-	-	-	BIOGRID	P62139	-	NP_001095176	Q8TEC5	Q08AM8	NP_689763	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
836813	100009298	57709	1172319	121733	-	-	PPP1CA	SLC7A14	PPP1A	PPP1R142	Affinity Capture-Western	physical	Hendrickx A (2009)	PUBMED:19389623	9986	9606	Low Throughput	-	-	-	-	BIOGRID	P62139	-	NP_001095176	Q8TBB6	-	NP_066000	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
836814	100009298	9825	1172319	115163	-	-	PPP1CA	SPATA2	PPP1A	PD1|PPP1R145|tamo	Affinity Capture-Western	physical	Hendrickx A (2009)	PUBMED:19389623	9986	9606	Low Throughput	-	-	-	-	BIOGRID	P62139	-	NP_001095176	Q9UM82	A8K0S9|B4DID4	NP_001129245|NP_006029	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
836815	100009298	90853	1172319	124772	-	RP11-84A19.1	PPP1CA	SPOCD1	PPP1A	PPP1R146	Affinity Capture-Western	physical	Hendrickx A (2009)	PUBMED:19389623	9986	9606	Low Throughput	-	-	-	-	BIOGRID	P62139	-	NP_001095176	Q6ZMY3	-	NP_001268916|NP_001268917|NP_653170	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
836816	100009298	161742	1172319	127800	-	-	PPP1CA	SPRED1	PPP1A	NFLS|PPP1R147|hSpred1|spred-1	Affinity Capture-Western	physical	Hendrickx A (2009)	PUBMED:19389623	9986	9606	Low Throughput	-	-	-	-	BIOGRID	P62139	-	NP_001095176	Q7Z699	-	NP_689807	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
836817	100009298	54843	1172319	120194	-	-	PPP1CA	SYTL2	PPP1A	CHR11SYT|EXO4|PPP1R151|SGA72M|SLP2|SLP2A	Affinity Capture-Western	physical	Hendrickx A (2009)	PUBMED:19389623	9986	9606	Low Throughput	-	-	-	-	BIOGRID	P62139	-	NP_001095176	Q9HCH5	-	NP_001156424|NP_001156425|NP_001156423|NP_996813|NP_116561|NP_001276539|NP_001276538|NP_001276537|NP_115755|NP_996812|NP_996811|NP_996810	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
836818	100009298	92293	1172319	124930	-	-	PPP1CA	TMEM132C	PPP1A	PPP1R152	Affinity Capture-Western	physical	Hendrickx A (2009)	PUBMED:19389623	9986	9606	Low Throughput	-	-	-	-	BIOGRID	P62139	-	NP_001095176	Q8N3T6	-	NP_001129575	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
836819	100009298	121256	1172319	125713	-	-	PPP1CA	TMEM132D	PPP1A	MOLT|PPP1R153	Affinity Capture-Western	physical	Hendrickx A (2009)	PUBMED:19389623	9986	9606	Low Throughput	-	-	-	-	BIOGRID	P62139	-	NP_001095176	Q14C87	-	NP_597705	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
836820	100009298	287015	1172319	130425	-	-	PPP1CA	TRIM42	PPP1A	PPP1R40	Affinity Capture-Western	physical	Hendrickx A (2009)	PUBMED:19389623	9986	9606	Low Throughput	-	-	-	-	BIOGRID	P62139	-	NP_001095176	Q8IWZ5	-	NP_689829	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
836821	100009298	26133	1172319	117569	-	-	PPP1CA	TRPC4AP	PPP1A	C20orf188|PPP1R158|TRRP4AP|TRUSS	Affinity Capture-Western	physical	Hendrickx A (2009)	PUBMED:19389623	9986	9606	Low Throughput	-	-	-	-	BIOGRID	P62139	-	NP_001095176	Q8TEL6	-	NP_955400|NP_056453	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
836822	100009298	7249	1172319	113100	-	-	PPP1CA	TSC2	PPP1A	LAM|PPP1R160|TSC4	Affinity Capture-Western	physical	Hendrickx A (2009)	PUBMED:19389623	9986	9606	Low Throughput	-	-	-	-	BIOGRID	P62139	-	NP_001095176	P49815	X5D7Q2	NP_001357334|NP_001305758|NP_001305760|NP_001357333|NP_001305756|NP_000539|NP_001305761|NP_001070651|NP_066399|NP_001350457|NP_001107854	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
836823	100009298	60385	1172319	121902	-	-	PPP1CA	TSKS	PPP1A	PPP1R161|STK22S1|TSKS1|TSSKS	Affinity Capture-Western	physical	Hendrickx A (2009)	PUBMED:19389623	9986	9606	Low Throughput	-	-	-	-	BIOGRID	P62139	-	NP_001095176	Q9UJT2	-	NP_068379	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
836824	100009298	29855	1172319	118934	-	-	PPP1CA	UBN1	PPP1A	VT|VT4	Affinity Capture-Western	physical	Hendrickx A (2009)	PUBMED:19389623	9986	9606	Low Throughput	-	-	-	-	BIOGRID	P62139	-	NP_001095176	Q9NPG3	-	NP_001275585|NP_001072982	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
836825	100009298	51542	1172319	119600	-	-	PPP1CA	VPS54	PPP1A	HCC8|PPP1R164|SLP-8p|VPS54L|WR|hVps54L	Affinity Capture-Western	physical	Hendrickx A (2009)	PUBMED:19389623	9986	9606	Low Throughput	-	-	-	-	BIOGRID	P62139	-	NP_001095176	Q9P1Q0	-	NP_001005739|NP_057600	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
836826	100009298	124997	1172319	125911	-	-	PPP1CA	WDR81	PPP1A	CAMRQ2|PPP1R166	Affinity Capture-Western	physical	Hendrickx A (2009)	PUBMED:19389623	9986	9606	Low Throughput	-	-	-	-	BIOGRID	P62139	-	NP_001095176	Q562E7	Q24JR4	NP_001157283|NP_001157145|NP_001157281|NP_689561	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
836827	100009298	65125	1172319	122403	-	-	PPP1CA	WNK1	PPP1A	HSAN2|HSN2|KDP|PPP1R167|PRKWNK1|PSK|p65	Affinity Capture-Western	physical	Hendrickx A (2009)	PUBMED:19389623	9986	9606	Low Throughput	-	-	-	-	BIOGRID	P62139	-	NP_001095176	Q9H4A3	A5D8Z4|F5GWT4	NP_061852|NP_998820|NP_055638|NP_001171914	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
836828	100009298	253461	1172319	128969	-	-	PPP1CA	ZBTB38	PPP1A	CIBZ|PPP1R171|ZNF921	Affinity Capture-Western	physical	Hendrickx A (2009)	PUBMED:19389623	9986	9606	Low Throughput	-	-	-	-	BIOGRID	P62139	-	NP_001095176	Q8NAP3	Q9H6F0	NP_001073881	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
836829	100009298	84240	1172319	123971	-	-	PPP1CA	ZCCHC9	PPP1A	PPP1R41	Affinity Capture-Western	physical	Hendrickx A (2009)	PUBMED:19389623	9986	9606	Low Throughput	-	-	-	-	BIOGRID	P62139	-	NP_001095176	Q8N567	A0A024RAL5	NP_115656|NP_001124508|NP_001124507	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
836830	100009298	53349	1172319	119749	-	PP10436	PPP1CA	ZFYVE1	PPP1A	DFCP1|PPP1R172|SR3|TAFF1|ZNFN2A1	Affinity Capture-Western	physical	Hendrickx A (2009)	PUBMED:19389623	9986	9606	Low Throughput	-	-	-	-	BIOGRID	P62139	-	NP_001095176	Q9HBF4	-	NP_001268663|NP_067083|NP_848535|NP_001268664	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
836831	100009298	140831	1172319	126724	-	-	PPP1CA	ZSWIM3	PPP1A	C20orf164|PPP1R174	Affinity Capture-Western	physical	Hendrickx A (2009)	PUBMED:19389623	9986	9606	Low Throughput	-	-	-	-	BIOGRID	P62139	-	NP_001095176	Q96MP5	-	NP_542790	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
854352	100009050	64714	1172073	122240	-	LA16c-314G4.2	CALR	PDIA2	-	PDA2|PDI|PDIP|PDIR	Two-hybrid	physical	Baksh S (1995)	PUBMED:8537405	9986	9606	Low Throughput	-	-	-	-	BIOGRID	P15253	-	NP_001075704	Q13087	-	NP_006840	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
855016	100009438	2997	1172457	109252	-	-	MAPKAPK2	GYS1	-	GSY|GYS	Biochemical Activity	physical	Stokoe D (1993)	PUBMED:8280084	9986	9606	Low Throughput	-	Phosphorylation	phosphorylation of GS-1 peptide	-	BIOGRID	-	-		P13807	-	NP_002094|NP_001155059	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
855017	100358702	2997	1194489	109252	-	-	RPS6KA1	GYS1	-	GSY|GYS	Biochemical Activity	physical	Stokoe D (1993)	PUBMED:8280084	9986	9606	Low Throughput	-	Phosphorylation	phosphorylation of GS-1 peptide	-	BIOGRID	-	-		P13807	-	NP_002094|NP_001155059	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
860656	100009325	20850	1172345	203525	-	RP23-279L23.4	GHR	Stat5a	-	AA959963|STAT5	Two-hybrid	physical	Uyttendaele I (2007)	PUBMED:17666591	9986	10090	Low Throughput	-	-	-	-	BIOGRID	P19941	G1SVA2	NP_001076105	P42230	Q9JIA0|Q3UZ79|B2C3G8	NP_001157534|NP_035618	-	-	-	-	-	-	Oryctolagus cuniculus	Mus musculus
860657	100009325	20851	1172345	203526	-	RP23-279L23.3	GHR	Stat5b	-	-	Two-hybrid	physical	Uyttendaele I (2007)	PUBMED:17666591	9986	10090	Low Throughput	-	-	-	-	BIOGRID	P19941	G1SVA2	NP_001076105	P42232	-	NP_001107035|NP_035619	-	-	-	-	-	-	Oryctolagus cuniculus	Mus musculus
860658	100009325	12700	1172345	198717	-	-	GHR	Cish	-	AI385595|CIS1|Cis|F17|F23	Two-hybrid	physical	Uyttendaele I (2007)	PUBMED:17666591	9986	10090	Low Throughput	-	-	-	-	BIOGRID	P19941	G1SVA2	NP_001076105	Q62225	-	NP_034025	-	-	-	-	-	-	Oryctolagus cuniculus	Mus musculus
860659	100009325	216233	1172345	229727	-	-	GHR	Socs2	-	8030460M17|AI527257|AW108012|CIS2|Cish2|D130043N08Rik|JAB|SOCS-2|SSI-2|hg	Two-hybrid	physical	Uyttendaele I (2007)	PUBMED:17666591	9986	10090	Low Throughput	-	-	-	-	BIOGRID	P19941	G1SVA2	NP_001076105	O35717	Q548Q7	NP_031732|NP_001162128|NP_001162126|NP_001162127	-	-	-	-	-	-	Oryctolagus cuniculus	Mus musculus
885348	100008736	8766	1171759	114299	-	-	MYO5B	RAB11A	-	YL8	Two-hybrid	physical	Lapierre LA (2006)	PUBMED:16473633	9986	9606	Low Throughput	-	-	hit organism unknown	-	BIOGRID	-	-		P62491	A0A024R5Z8	NP_004654|NP_001193765	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
885349	100008736	9230	1171759	114661	-	-	MYO5B	RAB11B	-	H-YPT3	Two-hybrid	physical	Lapierre LA (2006)	PUBMED:16473633	9986	9606	Low Throughput	-	-	hit organism unknown	-	BIOGRID	-	-		Q15907	-	NP_004209	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
885350	100008736	57111	1171759	121377	-	-	MYO5B	RAB25	-	CATX-8|RAB11C	Two-hybrid	physical	Lapierre LA (2006)	PUBMED:16473633	9986	9606	Low Throughput	-	-	hit organism unknown	-	BIOGRID	-	-		P57735	-	NP_065120	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
885351	100356064	8766	1191864	114299	-	-	RAB11FIP2	RAB11A	-	YL8	Two-hybrid	physical	Lapierre LA (2006)	PUBMED:16473633	9986	9606	Low Throughput	-	-	hit organism unknown	-	BIOGRID	-	-		P62491	A0A024R5Z8	NP_004654|NP_001193765	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
885352	100356064	9230	1191864	114661	-	-	RAB11FIP2	RAB11B	-	H-YPT3	Two-hybrid	physical	Lapierre LA (2006)	PUBMED:16473633	9986	9606	Low Throughput	-	-	hit organism unknown	-	BIOGRID	-	-		Q15907	-	NP_004209	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
885353	100356064	57111	1191864	121377	-	-	RAB11FIP2	RAB25	-	CATX-8|RAB11C	Two-hybrid	physical	Lapierre LA (2006)	PUBMED:16473633	9986	9606	Low Throughput	-	-	hit organism unknown	-	BIOGRID	-	-		P57735	-	NP_065120	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
889556	100338694	100354037	1174569	1189849	-	-	HSP90AA1	LOC100354037	-	HSPA1A	Affinity Capture-Western	physical	Owens-Grillo JK (1996)	PUBMED:8662874	9986	9986	Low Throughput	-	-	-	-	BIOGRID	-	-		-	-		-	-	-	-	-	-	Oryctolagus cuniculus	Oryctolagus cuniculus
889557	100338694	100341477	1174569	1177339	-	-	HSP90AA1	KATNA1	-	-	Affinity Capture-Western	physical	Owens-Grillo JK (1996)	PUBMED:8662874	9986	9986	Low Throughput	-	-	-	-	BIOGRID	-	-		-	G1T056		-	-	-	-	-	-	Oryctolagus cuniculus	Oryctolagus cuniculus
889558	100338694	100009148	1174569	1172171	-	-	HSP90AA1	FKBP4	-	FKBP-4|FKBP-52|P59	Affinity Capture-Western	physical	Owens-Grillo JK (1996)	PUBMED:8662874	9986	9986	Low Throughput	-	-	-	-	BIOGRID	-	-		P27124	-	NP_001075779	-	-	-	-	-	-	Oryctolagus cuniculus	Oryctolagus cuniculus
889559	100338694	100009583	1174569	1172602	-	-	HSP90AA1	YBX1	-	YB-1	Affinity Capture-Western	physical	Owens-Grillo JK (1996)	PUBMED:8662874	9986	9986	Low Throughput	-	-	-	-	BIOGRID	-	-		Q28618	-	NP_001076254	-	-	-	-	-	-	Oryctolagus cuniculus	Oryctolagus cuniculus
889560	100338694	100340606	1174569	1176472	-	-	HSP90AA1	PPID	-	-	Affinity Capture-Western	physical	Owens-Grillo JK (1996)	PUBMED:8662874	9986	9986	Low Throughput	-	-	-	-	BIOGRID	-	-		-	-		-	-	-	-	-	-	Oryctolagus cuniculus	Oryctolagus cuniculus
890784	100340606	100338694	1176472	1174569	-	-	PPID	HSP90AA1	-	-	Affinity Capture-Western	physical	Owens-Grillo JK (1996)	PUBMED:8662874	9986	9986	Low Throughput	-	-	-	-	BIOGRID	-	-		-	-		-	-	-	-	-	-	Oryctolagus cuniculus	Oryctolagus cuniculus
890786	100009148	100338694	1172171	1174569	-	-	FKBP4	HSP90AA1	FKBP-4|FKBP-52|P59	-	Affinity Capture-Western	physical	Owens-Grillo JK (1996)	PUBMED:8662874	9986	9986	Low Throughput	-	-	-	-	BIOGRID	P27124	-	NP_001075779	-	-		-	-	-	-	-	-	Oryctolagus cuniculus	Oryctolagus cuniculus
