#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
504198	155871	8535	1205541	114105	HIV1gp5	-	tat	CBX4	-	NBP16|PC2	Reconstituted Complex	physical	Gautier VW (2009)	PUBMED:19454010	11676	9606	High Throughput	-	-	HIV 1: Protein TAT|High Throughput: An in vitro GST-Tat pull-down assay was performed using nuclear extracts from Jurkat cells followed by mass spectrometric analysis to identify interacting proteins.	-	BIOGRID	P04608	-	NP_057853	O00257	-	NP_003646	-	-	-	-	-	-	Human Immunodeficiency Virus 1	Homo sapiens
504199	155871	30827	1205541	119045	HIV1gp5	-	tat	CXXC1	-	2410002I16Rik|5830420C16Rik|CFP1|CGBP|HsT2645|PCCX1|PHF18|SPP1|ZCGPC1|hCGBP	Reconstituted Complex	physical	Gautier VW (2009)	PUBMED:19454010	11676	9606	High Throughput	-	-	HIV 1: Protein TAT|High Throughput: An in vitro GST-Tat pull-down assay was performed using nuclear extracts from Jurkat cells followed by mass spectrometric analysis to identify interacting proteins.	-	BIOGRID	P04608	-	NP_057853	Q9P0U4	-	NP_055408|NP_001095124	-	-	-	-	-	-	Human Immunodeficiency Virus 1	Homo sapiens
504200	155871	1108	1205541	107533	HIV1gp5	-	tat	CHD4	-	CHD-4|Mi-2b|Mi2-BETA	Reconstituted Complex	physical	Gautier VW (2009)	PUBMED:19454010	11676	9606	High Throughput	-	-	HIV 1: Protein TAT|High Throughput: An in vitro GST-Tat pull-down assay was performed using nuclear extracts from Jurkat cells followed by mass spectrometric analysis to identify interacting proteins.	-	BIOGRID	P04608	-	NP_057853	Q14839	F5GWX5	NP_001350535|NP_001284482|NP_001264	-	-	-	-	-	-	Human Immunodeficiency Virus 1	Homo sapiens
504201	155871	57504	1205541	121568	HIV1gp5	hCG_1783907	tat	MTA3	-	-	Reconstituted Complex	physical	Gautier VW (2009)	PUBMED:19454010	11676	9606	High Throughput	-	-	HIV 1: Protein TAT|High Throughput: An in vitro GST-Tat pull-down assay was performed using nuclear extracts from Jurkat cells followed by mass spectrometric analysis to identify interacting proteins.	-	BIOGRID	P04608	-	NP_057853	Q9BTC8	D6W5A2	NP_065795|NP_001269685|NP_001269684|NP_001317371|NP_001317373|NP_001317372	-	-	-	-	-	-	Human Immunodeficiency Virus 1	Homo sapiens
504202	155871	53615	1205541	119788	HIV1gp5	-	tat	MBD3	-	-	Reconstituted Complex	physical	Gautier VW (2009)	PUBMED:19454010	11676	9606	High Throughput	-	-	HIV 1: Protein TAT|High Throughput: An in vitro GST-Tat pull-down assay was performed using nuclear extracts from Jurkat cells followed by mass spectrometric analysis to identify interacting proteins.	-	BIOGRID	P04608	-	NP_057853	O95983	-	NP_001268383|NP_001268382	-	-	-	-	-	-	Human Immunodeficiency Virus 1	Homo sapiens
504203	155871	9739	1205541	115088	HIV1gp5	-	tat	SETD1A	-	KMT2F|Set1|Set1A	Reconstituted Complex	physical	Gautier VW (2009)	PUBMED:19454010	11676	9606	High Throughput	-	-	HIV 1: Protein TAT|High Throughput: An in vitro GST-Tat pull-down assay was performed using nuclear extracts from Jurkat cells followed by mass spectrometric analysis to identify interacting proteins.	-	BIOGRID	P04608	-	NP_057853	O15047	-	NP_055527	-	-	-	-	-	-	Human Immunodeficiency Virus 1	Homo sapiens
504204	155871	57459	1205541	121529	HIV1gp5	RP11-216N14.6	tat	GATAD2B	-	MRD18|P66beta|p68	Reconstituted Complex	physical	Gautier VW (2009)	PUBMED:19454010	11676	9606	High Throughput	-	-	HIV 1: Protein TAT|High Throughput: An in vitro GST-Tat pull-down assay was performed using nuclear extracts from Jurkat cells followed by mass spectrometric analysis to identify interacting proteins.	-	BIOGRID	P04608	-	NP_057853	Q8WXI9	-	NP_065750	-	-	-	-	-	-	Human Immunodeficiency Virus 1	Homo sapiens
504205	155871	4297	1205541	110443	HIV1gp5	hCG_1732268	tat	KMT2A	-	ALL-1|CXXC7|HRX|HTRX1|MLL|MLL/GAS7|MLL1|MLL1A|TET1-MLL|TRX1|WDSTS	Reconstituted Complex	physical	Gautier VW (2009)	PUBMED:19454010	11676	9606	High Throughput	-	-	HIV 1: Protein TAT|High Throughput: An in vitro GST-Tat pull-down assay was performed using nuclear extracts from Jurkat cells followed by mass spectrometric analysis to identify interacting proteins.	-	BIOGRID	P04608	-	NP_057853	Q03164	-	NP_005924|NP_001184033	-	-	-	-	-	-	Human Immunodeficiency Virus 1	Homo sapiens
504207	155871	8932	1205541	114445	HIV1gp5	-	tat	MBD2	-	DMTase|NY-CO-41	Reconstituted Complex	physical	Gautier VW (2009)	PUBMED:19454010	11676	9606	High Throughput	-	-	HIV 1: Protein TAT|High Throughput: An in vitro GST-Tat pull-down assay was performed using nuclear extracts from Jurkat cells followed by mass spectrometric analysis to identify interacting proteins.	-	BIOGRID	P04608	-	NP_057853	Q9UBB5	A0A024R2B8	NP_056647|NP_003918	-	-	-	-	-	-	Human Immunodeficiency Virus 1	Homo sapiens
504208	155871	9219	1205541	114652	HIV1gp5	-	tat	MTA2	-	MTA1L1|PID	Reconstituted Complex	physical	Gautier VW (2009)	PUBMED:19454010	11676	9606	High Throughput	-	-	HIV 1: Protein TAT|High Throughput: An in vitro GST-Tat pull-down assay was performed using nuclear extracts from Jurkat cells followed by mass spectrometric analysis to identify interacting proteins.	-	BIOGRID	P04608	-	NP_057853	O94776	A0A024R534	NP_001317221|NP_004730	-	-	-	-	-	-	Human Immunodeficiency Virus 1	Homo sapiens
504209	155871	64919	1205541	122343	HIV1gp5	-	tat	BCL11B	-	ATL1|ATL1-alpha|ATL1-beta|ATL1-delta|ATL1-gamma|CTIP-2|CTIP2|RIT1|ZNF856B|hRIT1-alpha	Reconstituted Complex	physical	Gautier VW (2009)	PUBMED:19454010	11676	9606	High Throughput	-	-	HIV 1: Protein TAT|High Throughput: An in vitro GST-Tat pull-down assay was performed using nuclear extracts from Jurkat cells followed by mass spectrometric analysis to identify interacting proteins.	-	BIOGRID	P04608	-	NP_057853	Q9C0K0	L8B862|L8B567|L8B7P7|L8B8F6	NP_612808|NP_001269166|NP_001269167|NP_075049	-	-	-	-	-	-	Human Immunodeficiency Virus 1	Homo sapiens
504210	155871	3066	1205541	109316	HIV1gp5	-	tat	HDAC2	-	HD2|RPD3|YAF1	Reconstituted Complex	physical	Gautier VW (2009)	PUBMED:19454010	11676	9606	High Throughput	-	-	HIV 1: Protein TAT|High Throughput: An in vitro GST-Tat pull-down assay was performed using nuclear extracts from Jurkat cells followed by mass spectrometric analysis to identify interacting proteins.	-	BIOGRID	P04608	-	NP_057853	Q92769	-	NP_001518	-	-	-	-	-	-	Human Immunodeficiency Virus 1	Homo sapiens
504211	155871	23512	1205541	117059	HIV1gp5	-	tat	SUZ12	-	CHET9|JJAZ1	Reconstituted Complex	physical	Gautier VW (2009)	PUBMED:19454010	11676	9606	High Throughput	-	-	HIV 1: Protein TAT|High Throughput: An in vitro GST-Tat pull-down assay was performed using nuclear extracts from Jurkat cells followed by mass spectrometric analysis to identify interacting proteins.	-	BIOGRID	P04608	-	NP_057853	Q15022	J3QQW9|A8K1U9	NP_001308136|NP_056170	-	-	-	-	-	-	Human Immunodeficiency Virus 1	Homo sapiens
504212	155871	7528	1205541	113360	HIV1gp5	-	tat	YY1	-	DELTA|INO80S|NF-E1|UCRBP|YIN-YANG-1	Reconstituted Complex	physical	Gautier VW (2009)	PUBMED:19454010	11676	9606	High Throughput	-	-	HIV 1: Protein TAT|High Throughput: An in vitro GST-Tat pull-down assay was performed using nuclear extracts from Jurkat cells followed by mass spectrometric analysis to identify interacting proteins.	-	BIOGRID	P04608	-	NP_057853	P25490	-	NP_003394	-	-	-	-	-	-	Human Immunodeficiency Virus 1	Homo sapiens
504213	155871	3608	1205541	109821	HIV1gp5	RP11-354A16.1	tat	ILF2	-	NF45|PRO3063	Reconstituted Complex	physical	Gautier VW (2009)	PUBMED:19454010	11676	9606	High Throughput	-	-	HIV 1: Protein TAT|High Throughput: An in vitro GST-Tat pull-down assay was performed using nuclear extracts from Jurkat cells followed by mass spectrometric analysis to identify interacting proteins.	-	BIOGRID	P04608	-	NP_057853	Q12905	Q53FG3|F4ZW62|B4DY09	NP_001254738|NP_004506	-	-	-	-	-	-	Human Immunodeficiency Virus 1	Homo sapiens
504214	155871	3609	1205541	109822	HIV1gp5	-	tat	ILF3	-	CBTF|DRBF|DRBP76|MMP4|MPHOSPH4|MPP4|NF-AT-90|NF110|NF110b|NF90|NF90a|NF90b|NFAR|NFAR-1|NFAR2|TCP110|TCP80	Reconstituted Complex	physical	Gautier VW (2009)	PUBMED:19454010	11676	9606	High Throughput	-	-	HIV 1: Protein TAT|High Throughput: An in vitro GST-Tat pull-down assay was performed using nuclear extracts from Jurkat cells followed by mass spectrometric analysis to identify interacting proteins.	-	BIOGRID	P04608	-	NP_057853	Q12906	A0A024R7C7	NP_036350|NP_703194|NP_001131145|NP_004507|NP_060090	-	-	-	-	-	-	Human Immunodeficiency Virus 1	Homo sapiens
504215	155871	9328	1205541	114737	HIV1gp5	RP11-326L24.5	tat	GTF3C5	-	TFIIIC63|TFIIICepsilon|TFiiiC2-63	Reconstituted Complex	physical	Gautier VW (2009)	PUBMED:19454010	11676	9606	High Throughput	-	-	HIV 1: Protein TAT|High Throughput: An in vitro GST-Tat pull-down assay was performed using nuclear extracts from Jurkat cells followed by mass spectrometric analysis to identify interacting proteins.	-	BIOGRID	P04608	-	NP_057853	Q9Y5Q8	H7BY84	NP_036219|NP_001116295|NP_001273638	-	-	-	-	-	-	Human Immunodeficiency Virus 1	Homo sapiens
504216	155871	27332	1205541	118145	HIV1gp5	-	tat	ZNF638	-	NP220|ZFML|Zfp638	Reconstituted Complex	physical	Gautier VW (2009)	PUBMED:19454010	11676	9606	High Throughput	-	-	HIV 1: Protein TAT|High Throughput: An in vitro GST-Tat pull-down assay was performed using nuclear extracts from Jurkat cells followed by mass spectrometric analysis to identify interacting proteins.	-	BIOGRID	P04608	-	NP_057853	Q14966	A8K583	NP_001239541|NP_055312|NP_001239542|NP_001014972	-	-	-	-	-	-	Human Immunodeficiency Virus 1	Homo sapiens
504217	155871	84450	1205541	124088	HIV1gp5	-	tat	ZNF512	-	-	Reconstituted Complex	physical	Gautier VW (2009)	PUBMED:19454010	11676	9606	High Throughput	-	-	HIV 1: Protein TAT|High Throughput: An in vitro GST-Tat pull-down assay was performed using nuclear extracts from Jurkat cells followed by mass spectrometric analysis to identify interacting proteins.	-	BIOGRID	P04608	-	NP_057853	Q96ME7	B7Z9P6|B4DES6	NP_115810|NP_001258247|NP_001258215|NP_001258216|NP_001258217|NP_001258218	-	-	-	-	-	-	Human Immunodeficiency Virus 1	Homo sapiens
504218	155871	171017	1205541	128100	HIV1gp5	-	tat	ZNF384	-	CAGH1|CAGH1A|CIZ|ERDA2|NMP4|NP|TNRC1	Reconstituted Complex	physical	Gautier VW (2009)	PUBMED:19454010	11676	9606	High Throughput	-	-	HIV 1: Protein TAT|High Throughput: An in vitro GST-Tat pull-down assay was performed using nuclear extracts from Jurkat cells followed by mass spectrometric analysis to identify interacting proteins.	-	BIOGRID	P04608	-	NP_057853	Q8TF68	-	NP_001129206|NP_597733|NP_001035009	-	-	-	-	-	-	Human Immunodeficiency Virus 1	Homo sapiens
504219	155871	7535	1205541	113367	HIV1gp5	-	tat	ZAP70	-	SRK|STCD|STD|TZK|ZAP-70	Reconstituted Complex	physical	Gautier VW (2009)	PUBMED:19454010	11676	9606	High Throughput	-	-	HIV 1: Protein TAT|High Throughput: An in vitro GST-Tat pull-down assay was performed using nuclear extracts from Jurkat cells followed by mass spectrometric analysis to identify interacting proteins.	-	BIOGRID	P04608	-	NP_057853	P43403	-	NP_997402|NP_001070	-	-	-	-	-	-	Human Immunodeficiency Virus 1	Homo sapiens
504220	155871	4904	1205541	110959	HIV1gp5	-	tat	YBX1	-	BP-8|CSDA2|CSDB|DBPB|MDR-NF1|NSEP-1|NSEP1|YB-1|YB1	Reconstituted Complex	physical	Gautier VW (2009)	PUBMED:19454010	11676	9606	High Throughput	-	-	HIV 1: Protein TAT|High Throughput: An in vitro GST-Tat pull-down assay was performed using nuclear extracts from Jurkat cells followed by mass spectrometric analysis to identify interacting proteins.	-	BIOGRID	P04608	-	NP_057853	P67809	-	NP_004550	-	-	-	-	-	-	Human Immunodeficiency Virus 1	Homo sapiens
504221	155871	7514	1205541	113348	HIV1gp5	-	tat	XPO1	-	CRM1|emb|exp1	Reconstituted Complex	physical	Gautier VW (2009)	PUBMED:19454010	11676	9606	High Throughput	-	-	HIV 1: Protein TAT|High Throughput: An in vitro GST-Tat pull-down assay was performed using nuclear extracts from Jurkat cells followed by mass spectrometric analysis to identify interacting proteins.	-	BIOGRID	P04608	-	NP_057853	O14980	B3KWD0	NP_003391	-	-	-	-	-	-	Human Immunodeficiency Virus 1	Homo sapiens
504222	155871	7468	1205541	113306	HIV1gp5	RP11-262P20.3	tat	WHSC1	-	MMSET|NSD2|REIIBP|TRX5|WHS	Reconstituted Complex	physical	Gautier VW (2009)	PUBMED:19454010	11676	9606	High Throughput	-	-	HIV 1: Protein TAT|High Throughput: An in vitro GST-Tat pull-down assay was performed using nuclear extracts from Jurkat cells followed by mass spectrometric analysis to identify interacting proteins.	-	BIOGRID	P04608	-	NP_057853	O96028	-	NP_015627|NP_579889|NP_579877|NP_579878|NP_579890|NP_001035889	-	-	-	-	-	-	Human Immunodeficiency Virus 1	Homo sapiens
504223	155871	55813	1205541	120923	HIV1gp5	-	tat	UTP6	-	C17orf40|HCA66	Reconstituted Complex	physical	Gautier VW (2009)	PUBMED:19454010	11676	9606	High Throughput	-	-	HIV 1: Protein TAT|High Throughput: An in vitro GST-Tat pull-down assay was performed using nuclear extracts from Jurkat cells followed by mass spectrometric analysis to identify interacting proteins.	-	BIOGRID	P04608	-	NP_057853	Q9NYH9	-	NP_060898	-	-	-	-	-	-	Human Immunodeficiency Virus 1	Homo sapiens
504224	155871	7343	1205541	113190	HIV1gp5	-	tat	UBTF	-	NOR-90|UBF|UBF-1|UBF1|UBF2	Reconstituted Complex	physical	Gautier VW (2009)	PUBMED:19454010	11676	9606	High Throughput	-	-	HIV 1: Protein TAT|High Throughput: An in vitro GST-Tat pull-down assay was performed using nuclear extracts from Jurkat cells followed by mass spectrometric analysis to identify interacting proteins.	-	BIOGRID	P04608	-	NP_057853	P17480	-	NP_001070151|NP_055048|NP_001070152	-	-	-	-	-	-	Human Immunodeficiency Virus 1	Homo sapiens
504225	155871	7284	1205541	113135	HIV1gp5	-	tat	TUFM	-	COXPD4|EF-TuMT|EFTU|P43	Reconstituted Complex	physical	Gautier VW (2009)	PUBMED:19454010	11676	9606	High Throughput	-	-	HIV 1: Protein TAT|High Throughput: An in vitro GST-Tat pull-down assay was performed using nuclear extracts from Jurkat cells followed by mass spectrometric analysis to identify interacting proteins.	-	BIOGRID	P04608	-	NP_057853	P49411	-	NP_003312|NP_001352289	-	-	-	-	-	-	Human Immunodeficiency Virus 1	Homo sapiens
504226	155871	26092	1205541	117543	HIV1gp5	RP11-533E19.1	tat	TOR1AIP1	-	LAP1|LAP1B	Reconstituted Complex	physical	Gautier VW (2009)	PUBMED:19454010	11676	9606	High Throughput	-	-	HIV 1: Protein TAT|High Throughput: An in vitro GST-Tat pull-down assay was performed using nuclear extracts from Jurkat cells followed by mass spectrometric analysis to identify interacting proteins.	-	BIOGRID	P04608	-	NP_057853	Q5JTV8	-	NP_056417|NP_001254507	-	-	-	-	-	-	Human Immunodeficiency Virus 1	Homo sapiens
504227	155871	7153	1205541	113006	HIV1gp5	-	tat	TOP2A	-	TOP2|TP2A	Reconstituted Complex	physical	Gautier VW (2009)	PUBMED:19454010	11676	9606	High Throughput	-	-	HIV 1: Protein TAT|High Throughput: An in vitro GST-Tat pull-down assay was performed using nuclear extracts from Jurkat cells followed by mass spectrometric analysis to identify interacting proteins.	-	BIOGRID	P04608	-	NP_057853	P11388	-	NP_001058	-	-	-	-	-	-	Human Immunodeficiency Virus 1	Homo sapiens
504228	155871	7112	1205541	112967	HIV1gp5	-	tat	TMPO	-	CMD1T|LAP2|LEMD4|PRO0868|TP	Reconstituted Complex	physical	Gautier VW (2009)	PUBMED:19454010	11676	9606	High Throughput	-	-	HIV 1: Protein TAT|High Throughput: An in vitro GST-Tat pull-down assay was performed using nuclear extracts from Jurkat cells followed by mass spectrometric analysis to identify interacting proteins.	-	BIOGRID	P04608	-	NP_057853	P42166|P42167	Q59G12|A0A024RBH7|A0A024RBE7|G5E972	NP_001294904|NP_001027454|NP_001027455|NP_003267	-	-	-	-	-	-	Human Immunodeficiency Virus 1	Homo sapiens
504229	155871	9984	1205541	115305	HIV1gp5	-	tat	THOC1	-	HPR1|P84|P84N5	Reconstituted Complex	physical	Gautier VW (2009)	PUBMED:19454010	11676	9606	High Throughput	-	-	HIV 1: Protein TAT|High Throughput: An in vitro GST-Tat pull-down assay was performed using nuclear extracts from Jurkat cells followed by mass spectrometric analysis to identify interacting proteins.	-	BIOGRID	P04608	-	NP_057853	Q96FV9	-	NP_005122	-	-	-	-	-	-	Human Immunodeficiency Virus 1	Homo sapiens
504230	155871	10607	1205541	115853	HIV1gp5	-	tat	TBL3	-	SAZD|UTP13	Reconstituted Complex	physical	Gautier VW (2009)	PUBMED:19454010	11676	9606	High Throughput	-	-	HIV 1: Protein TAT|High Throughput: An in vitro GST-Tat pull-down assay was performed using nuclear extracts from Jurkat cells followed by mass spectrometric analysis to identify interacting proteins.	-	BIOGRID	P04608	-	NP_057853	Q12788	-	NP_006444	-	-	-	-	-	-	Human Immunodeficiency Virus 1	Homo sapiens
504231	155871	8148	1205541	113807	HIV1gp5	-	tat	TAF15	-	Npl3|RBP56|TAF2N|TAFII68	Reconstituted Complex	physical	Gautier VW (2009)	PUBMED:19454010	11676	9606	High Throughput	-	-	HIV 1: Protein TAT|High Throughput: An in vitro GST-Tat pull-down assay was performed using nuclear extracts from Jurkat cells followed by mass spectrometric analysis to identify interacting proteins.	-	BIOGRID	P04608	-	NP_057853	Q92804	-	NP_003478|NP_631961	-	-	-	-	-	-	Human Immunodeficiency Virus 1	Homo sapiens
504232	155871	27067	1205541	117978	HIV1gp5	-	tat	STAU2	-	39K2|39K3	Reconstituted Complex	physical	Gautier VW (2009)	PUBMED:19454010	11676	9606	High Throughput	-	-	HIV 1: Protein TAT|High Throughput: An in vitro GST-Tat pull-down assay was performed using nuclear extracts from Jurkat cells followed by mass spectrometric analysis to identify interacting proteins.	-	BIOGRID	P04608	-	NP_057853	Q9NUL3	F8VPI7|A8K276|E9PH62|Q4LE57	NP_001157852|NP_001157853|NP_001157856|NP_001157857|NP_001157854|NP_001157855|NP_055208	-	-	-	-	-	-	Human Immunodeficiency Virus 1	Homo sapiens
504233	155871	6749	1205541	112627	HIV1gp5	-	tat	SSRP1	-	FACT|FACT80|T160	Reconstituted Complex	physical	Gautier VW (2009)	PUBMED:19454010	11676	9606	High Throughput	-	-	HIV 1: Protein TAT|High Throughput: An in vitro GST-Tat pull-down assay was performed using nuclear extracts from Jurkat cells followed by mass spectrometric analysis to identify interacting proteins.	-	BIOGRID	P04608	-	NP_057853	Q08945	A0A024R4Z6	NP_003137	-	-	-	-	-	-	Human Immunodeficiency Virus 1	Homo sapiens
504234	155871	23013	1205541	116655	HIV1gp5	RP1-134O19.1	tat	SPEN	-	HIAA0929|MINT|RBM15C|SHARP	Reconstituted Complex	physical	Gautier VW (2009)	PUBMED:19454010	11676	9606	High Throughput	-	-	HIV 1: Protein TAT|High Throughput: An in vitro GST-Tat pull-down assay was performed using nuclear extracts from Jurkat cells followed by mass spectrometric analysis to identify interacting proteins.	-	BIOGRID	P04608	-	NP_057853	Q96T58	-	NP_055816	-	-	-	-	-	-	Human Immunodeficiency Virus 1	Homo sapiens
504235	155871	6659	1205541	112542	HIV1gp5	-	tat	SOX4	-	EVI16	Reconstituted Complex	physical	Gautier VW (2009)	PUBMED:19454010	11676	9606	High Throughput	-	-	HIV 1: Protein TAT|High Throughput: An in vitro GST-Tat pull-down assay was performed using nuclear extracts from Jurkat cells followed by mass spectrometric analysis to identify interacting proteins.	-	BIOGRID	P04608	-	NP_057853	Q06945	-	NP_003098	-	-	-	-	-	-	Human Immunodeficiency Virus 1	Homo sapiens
504236	155871	23020	1205541	116661	HIV1gp5	-	tat	SNRNP200	-	ASCC3L1|BRR2|HELIC2|RP33|U5-200KD	Reconstituted Complex	physical	Gautier VW (2009)	PUBMED:19454010	11676	9606	High Throughput	-	-	HIV 1: Protein TAT|High Throughput: An in vitro GST-Tat pull-down assay was performed using nuclear extracts from Jurkat cells followed by mass spectrometric analysis to identify interacting proteins.	-	BIOGRID	P04608	-	NP_057853	O75643	-	NP_054733	-	-	-	-	-	-	Human Immunodeficiency Virus 1	Homo sapiens
504237	155871	10051	1205541	115362	HIV1gp5	-	tat	SMC4	-	CAP-C|CAPC|SMC-4|SMC4L1|hCAP-C	Reconstituted Complex	physical	Gautier VW (2009)	PUBMED:19454010	11676	9606	High Throughput	-	-	HIV 1: Protein TAT|High Throughput: An in vitro GST-Tat pull-down assay was performed using nuclear extracts from Jurkat cells followed by mass spectrometric analysis to identify interacting proteins.	-	BIOGRID	P04608	-	NP_057853	Q9NTJ3	B3KXX5|E9PD53|Q58F29	NP_005487|NP_001002800|NP_001275682	-	-	-	-	-	-	Human Immunodeficiency Virus 1	Homo sapiens
504238	155871	9126	1205541	114574	HIV1gp5	-	tat	SMC3	-	BAM|BMH|CDLS3|CSPG6|HCAP|SMC3L1	Reconstituted Complex	physical	Gautier VW (2009)	PUBMED:19454010	11676	9606	High Throughput	-	-	HIV 1: Protein TAT|High Throughput: An in vitro GST-Tat pull-down assay was performed using nuclear extracts from Jurkat cells followed by mass spectrometric analysis to identify interacting proteins.	-	BIOGRID	P04608	-	NP_057853	Q9UQE7	-	NP_005436	-	-	-	-	-	-	Human Immunodeficiency Virus 1	Homo sapiens
504239	155871	10592	1205541	115841	HIV1gp5	PRO0324	tat	SMC2	-	CAP-E|CAPE|SMC-2|SMC2L1	Reconstituted Complex	physical	Gautier VW (2009)	PUBMED:19454010	11676	9606	High Throughput	-	-	HIV 1: Protein TAT|High Throughput: An in vitro GST-Tat pull-down assay was performed using nuclear extracts from Jurkat cells followed by mass spectrometric analysis to identify interacting proteins.	-	BIOGRID	P04608	-	NP_057853	O95347	Q6IPS5|B7ZLZ7|B3KMB1|Q7Z2X1|Q05D74|A0A024R158|Q05BV1|A8K984	NP_006435|NP_001252531|NP_001036015|NP_001036016	-	-	-	-	-	-	Human Immunodeficiency Virus 1	Homo sapiens
504240	155871	23450	1205541	117016	HIV1gp5	-	tat	SF3B3	-	RSE1|SAP130|SF3b130|STAF130	Reconstituted Complex	physical	Gautier VW (2009)	PUBMED:19454010	11676	9606	High Throughput	-	-	HIV 1: Protein TAT|High Throughput: An in vitro GST-Tat pull-down assay was performed using nuclear extracts from Jurkat cells followed by mass spectrometric analysis to identify interacting proteins.	-	BIOGRID	P04608	-	NP_057853	Q15393	A8K6V3	NP_036558	-	-	-	-	-	-	Human Immunodeficiency Virus 1	Homo sapiens
504241	155871	23451	1205541	117017	HIV1gp5	-	tat	SF3B1	-	Hsh155|MDS|PRP10|PRPF10|SAP155|SF3b155	Reconstituted Complex	physical	Gautier VW (2009)	PUBMED:19454010	11676	9606	High Throughput	-	-	HIV 1: Protein TAT|High Throughput: An in vitro GST-Tat pull-down assay was performed using nuclear extracts from Jurkat cells followed by mass spectrometric analysis to identify interacting proteins.	-	BIOGRID	P04608	-	NP_057853	O75533	A0JLT9|Q7Z497	NP_001005526|NP_001295753|NP_036565	-	-	-	-	-	-	Human Immunodeficiency Virus 1	Homo sapiens
504242	155871	26168	1205541	117594	HIV1gp5	-	tat	SENP3	-	SMT3IP1|SSP3|Ulp1	Reconstituted Complex	physical	Gautier VW (2009)	PUBMED:19454010	11676	9606	High Throughput	-	-	HIV 1: Protein TAT|High Throughput: An in vitro GST-Tat pull-down assay was performed using nuclear extracts from Jurkat cells followed by mass spectrometric analysis to identify interacting proteins.	-	BIOGRID	P04608	-	NP_057853	Q9H4L4	-	NP_056485	-	-	-	-	-	-	Human Immunodeficiency Virus 1	Homo sapiens
504243	155871	861	1205541	107309	HIV1gp5	-	tat	RUNX1	-	AML1|AML1-EVI-1|AMLCR1|CBFA2|EVI-1|PEBP2aB	Reconstituted Complex	physical	Gautier VW (2009)	PUBMED:19454010	11676	9606	High Throughput	-	-	HIV 1: Protein TAT|High Throughput: An in vitro GST-Tat pull-down assay was performed using nuclear extracts from Jurkat cells followed by mass spectrometric analysis to identify interacting proteins.	-	BIOGRID	P04608	-	NP_057853	Q01196	-	NP_001745|NP_001116079|NP_001001890	-	-	-	-	-	-	Human Immunodeficiency Virus 1	Homo sapiens
504244	155871	10556	1205541	115807	HIV1gp5	RP11-320F15.1	tat	RPP30	-	TSG15	Reconstituted Complex	physical	Gautier VW (2009)	PUBMED:19454010	11676	9606	High Throughput	-	-	HIV 1: Protein TAT|High Throughput: An in vitro GST-Tat pull-down assay was performed using nuclear extracts from Jurkat cells followed by mass spectrometric analysis to identify interacting proteins.	-	BIOGRID	P04608	-	NP_057853	P78346	-	NP_001098016|NP_006404	-	-	-	-	-	-	Human Immunodeficiency Virus 1	Homo sapiens
504245	155871	57674	1205541	121705	HIV1gp5	hCG_1812857	tat	RNF213	-	ALO17|C17orf27|KIAA1618|MYMY2|MYSTR|NET57	Reconstituted Complex	physical	Gautier VW (2009)	PUBMED:19454010	11676	9606	High Throughput	-	-	HIV 1: Protein TAT|High Throughput: An in vitro GST-Tat pull-down assay was performed using nuclear extracts from Jurkat cells followed by mass spectrometric analysis to identify interacting proteins.	-	BIOGRID	P04608	-	NP_057853	Q63HN8	-	NP_001243000|NP_066005	-	-	-	-	-	-	Human Immunodeficiency Virus 1	Homo sapiens
504246	155871	6049	1205541	111976	HIV1gp5	RP11-380N8.5	tat	RNF6	-	-	Reconstituted Complex	physical	Gautier VW (2009)	PUBMED:19454010	11676	9606	High Throughput	-	-	HIV 1: Protein TAT|High Throughput: An in vitro GST-Tat pull-down assay was performed using nuclear extracts from Jurkat cells followed by mass spectrometric analysis to identify interacting proteins.	-	BIOGRID	P04608	-	NP_057853	Q9Y252	A0A024RDP2	NP_005968|NP_898866|NP_898865|NP_898864	-	-	-	-	-	-	Human Immunodeficiency Virus 1	Homo sapiens
504247	155871	5982	1205541	111914	HIV1gp5	-	tat	RFC2	-	RFC40	Reconstituted Complex	physical	Gautier VW (2009)	PUBMED:19454010	11676	9606	High Throughput	-	-	HIV 1: Protein TAT|High Throughput: An in vitro GST-Tat pull-down assay was performed using nuclear extracts from Jurkat cells followed by mass spectrometric analysis to identify interacting proteins.	-	BIOGRID	P04608	-	NP_057853	P35250	Q75MT5|A0A087WVY3	NP_002905|NP_001265720|NP_001265721|NP_001265722|NP_852136	-	-	-	-	-	-	Human Immunodeficiency Virus 1	Homo sapiens
